Código_IBGE,Ano,Populacao,Magreza_total_%,PIB,Poverty_%,Unemployed_%
4309308,2014,98864,3.76,31927.15943,11.88,5.0
4307005,2014,101752,1.13,31927.15943,11.88,5.0
4302105,2014,112318,1.78,31927.15943,11.88,5.0
4301602,2014,121500,2.26,31927.15943,11.88,5.0
4316808,2014,125353,2.8,31927.15943,11.88,5.0
4322400,2014,129580,1.34,31927.15943,11.88,5.0
4320008,2014,137750,3.03,31927.15943,11.88,5.0
4314100,2014,195620,2.09,31927.15943,11.88,5.0
4315602,2014,207036,1.53,31927.15943,11.88,5.0
4318705,2014,226988,2.83,31927.15943,11.88,5.0
4313409,2014,248251,2.91,31927.15943,11.88,5.0
4323002,2014,251033,8.2,31927.15943,11.88,5.0
4309209,2014,270689,2.69,31927.15943,11.88,5.0
4304606,2014,339979,2.68,31927.15943,11.88,5.0
4314407,2014,342053,3.11,31927.15943,11.88,5.0
4305108,2014,470223,2.3600000000000003,31927.15943,11.88,5.0
4314902,2014,1472482,1.84,31927.15943,11.88,5.0
4215695,2018,1286,2.33,42149.29587,8.45,6.4
4209458,2018,1437,1.27,42149.29587,8.45,6.4
4211876,2018,1537,1.28,42149.29587,8.45,6.4
4205357,2018,1586,2.15,42149.29587,8.45,6.4
4213906,2018,1590,2.55,42149.29587,8.45,6.4
4217956,2018,1646,2.03,42149.29587,8.45,6.4
4210050,2018,1784,1.12,42149.29587,8.45,6.4
4217154,2018,1833,1.96,42149.29587,8.45,6.4
4210555,2018,1846,0.64,42149.29587,8.45,6.4
4200754,2018,1948,0.0,42149.29587,8.45,6.4
4204756,2018,1957,1.46,42149.29587,8.45,6.4
4206751,2018,1959,0.0,42149.29587,8.45,6.4
4205191,2018,2066,1.72,42149.29587,8.45,6.4
4205555,2018,2077,1.55,42149.29587,8.45,6.4
4209177,2018,2110,3.58,42149.29587,8.45,6.4
4202578,2018,2146,2.08,42149.29587,8.45,6.4
4209201,2018,2245,2.04,42149.29587,8.45,6.4
4201653,2018,2246,2.1,42149.29587,8.45,6.4
4214102,2018,2290,3.61,42149.29587,8.45,6.4
4210852,2018,2336,0.0,42149.29587,8.45,6.4
4211892,2018,2363,0.98,42149.29587,8.45,6.4
4200556,2018,2378,0.0,42149.29587,8.45,6.4
4215752,2018,2386,1.37,42149.29587,8.45,6.4
4218954,2018,2472,2.14,42149.29587,8.45,6.4
4202875,2018,2473,1.14,42149.29587,8.45,6.4
4215059,2018,2482,1.34,42149.29587,8.45,6.4
4215687,2018,2484,2.59,42149.29587,8.45,6.4
4217758,2018,2500,1.23,42149.29587,8.45,6.4
4218855,2018,2517,0.84,42149.29587,8.45,6.4
4205431,2018,2525,4.98,42149.29587,8.45,6.4
4204459,2018,2544,5.109999999999999,42149.29587,8.45,6.4
4203253,2018,2556,1.35,42149.29587,8.45,6.4
4210704,2018,2560,1.2,42149.29587,8.45,6.4
4200051,2018,2577,2.63,42149.29587,8.45,6.4
4202081,2018,2708,1.8,42149.29587,8.45,6.4
4204152,2018,2738,2.07,42149.29587,8.45,6.4
4212601,2018,2814,0.0,42149.29587,8.45,6.4
4213153,2018,2850,0.0,42149.29587,8.45,6.4
4215901,2018,2862,0.78,42149.29587,8.45,6.4
4214300,2018,2868,3.26,42149.29587,8.45,6.4
4211256,2018,2898,0.0,42149.29587,8.45,6.4
4214151,2018,2911,0.0,42149.29587,8.45,6.4
4207577,2018,2927,6.93,42149.29587,8.45,6.4
4205605,2018,2956,2.82,42149.29587,8.45,6.4
4204194,2018,2969,2.27,42149.29587,8.45,6.4
4209805,2018,3083,3.88,42149.29587,8.45,6.4
4204178,2018,3181,0.0,42149.29587,8.45,6.4
4217105,2018,3189,4.24,42149.29587,8.45,6.4
4217105,2018,3189,8.33,42149.29587,8.45,6.4
4201802,2018,3226,3.68,42149.29587,8.45,6.4
4206801,2018,3227,3.51,42149.29587,8.45,6.4
4201109,2018,3236,3.7,42149.29587,8.45,6.4
4217550,2018,3270,1.63,42149.29587,8.45,6.4
4219853,2018,3328,1.14,42149.29587,8.45,6.4
4203154,2018,3357,2.38,42149.29587,8.45,6.4
4213351,2018,3408,2.5,42149.29587,8.45,6.4
4210209,2018,3430,0.96,42149.29587,8.45,6.4
4202438,2018,3460,1.48,42149.29587,8.45,6.4
4213005,2018,3513,2.05,42149.29587,8.45,6.4
4201604,2018,3551,2.17,42149.29587,8.45,6.4
4219101,2018,3575,2.54,42149.29587,8.45,6.4
4216354,2018,3707,3.12,42149.29587,8.45,6.4
4202859,2018,3718,1.63,42149.29587,8.45,6.4
4204103,2018,3735,1.15,42149.29587,8.45,6.4
4218350,2018,3891,2.93,42149.29587,8.45,6.4
4219408,2018,3932,2.56,42149.29587,8.45,6.4
4208609,2018,3955,1.79,42149.29587,8.45,6.4
4219606,2018,3963,3.59,42149.29587,8.45,6.4
4213104,2018,3965,2.4,42149.29587,8.45,6.4
4212403,2018,4000,0.0,42149.29587,8.45,6.4
4205159,2018,4013,2.44,42149.29587,8.45,6.4
4207759,2018,4015,1.33,42149.29587,8.45,6.4
4205100,2018,4105,2.22,42149.29587,8.45,6.4
4212270,2018,4186,2.53,42149.29587,8.45,6.4
4210902,2018,4200,3.88,42149.29587,8.45,6.4
4201273,2018,4266,1.53,42149.29587,8.45,6.4
4211454,2018,4333,1.66,42149.29587,8.45,6.4
4204350,2018,4385,1.85,42149.29587,8.45,6.4
4205209,2018,4407,1.76,42149.29587,8.45,6.4
4218756,2018,4561,1.41,42149.29587,8.45,6.4
4209854,2018,4580,1.12,42149.29587,8.45,6.4
4214904,2018,4601,4.76,42149.29587,8.45,6.4
4215075,2018,4636,1.4,42149.29587,8.45,6.4
4215406,2018,4680,4.7,42149.29587,8.45,6.4
4206652,2018,4710,3.86,42149.29587,8.45,6.4
4202503,2018,4712,3.23,42149.29587,8.45,6.4
4213302,2018,4714,2.31,42149.29587,8.45,6.4
4200903,2018,4860,2.41,42149.29587,8.45,6.4
4215208,2018,4890,2.44,42149.29587,8.45,6.4
4211405,2018,4945,0.0,42149.29587,8.45,6.4
4209151,2018,4985,3.12,42149.29587,8.45,6.4
4219358,2018,5014,2.52,42149.29587,8.45,6.4
4206603,2018,5141,0.67,42149.29587,8.45,6.4
4202701,2018,5169,3.13,42149.29587,8.45,6.4
4218103,2018,5354,4.94,42149.29587,8.45,6.4
4200309,2018,5385,1.62,42149.29587,8.45,6.4
4216057,2018,5499,3.79,42149.29587,8.45,6.4
4210035,2018,5686,1.06,42149.29587,8.45,6.4
4217253,2018,5709,1.3,42149.29587,8.45,6.4
4214508,2018,5979,2.17,42149.29587,8.45,6.4
4207403,2018,6153,1.23,42149.29587,8.45,6.4
4203105,2018,6167,1.67,42149.29587,8.45,6.4
4214409,2018,6208,5.56,42149.29587,8.45,6.4
4208005,2018,6209,2.78,42149.29587,8.45,6.4
4202131,2018,6311,3.05,42149.29587,8.45,6.4
4219200,2018,6347,5.4,42149.29587,8.45,6.4
4216255,2018,6359,3.43,42149.29587,8.45,6.4
4200606,2018,6378,1.79,42149.29587,8.45,6.4
4200507,2018,6455,3.33,42149.29587,8.45,6.4
4206108,2018,6542,1.64,42149.29587,8.45,6.4
4209508,2018,6875,2.73,42149.29587,8.45,6.4
4210803,2018,7028,1.89,42149.29587,8.45,6.4
4218400,2018,7070,5.84,42149.29587,8.45,6.4
4203402,2018,7081,1.63,42149.29587,8.45,6.4
4200408,2018,7138,1.04,42149.29587,8.45,6.4
4210407,2018,7207,2.44,42149.29587,8.45,6.4
4216404,2018,7280,0.88,42149.29587,8.45,6.4
4218608,2018,7284,1.93,42149.29587,8.45,6.4
4201000,2018,7313,2.84,42149.29587,8.45,6.4
4211801,2018,7317,0.0,42149.29587,8.45,6.4
4212304,2018,7418,3.01,42149.29587,8.45,6.4
4207684,2018,7448,1.27,42149.29587,8.45,6.4
4214607,2018,7456,5.359999999999999,42149.29587,8.45,6.4
4212007,2018,7475,1.4,42149.29587,8.45,6.4
4207700,2018,7565,2.2,42149.29587,8.45,6.4
4215307,2018,7626,2.07,42149.29587,8.45,6.4
4218509,2018,7687,1.08,42149.29587,8.45,6.4
4218251,2018,7812,0.99,42149.29587,8.45,6.4
4201703,2018,7889,2.45,42149.29587,8.45,6.4
4210308,2018,8048,0.0,42149.29587,8.45,6.4
4204905,2018,8308,2.08,42149.29587,8.45,6.4
4215653,2018,8338,3.14,42149.29587,8.45,6.4
4216800,2018,8421,0.76,42149.29587,8.45,6.4
4201505,2018,8587,1.66,42149.29587,8.45,6.4
4212254,2018,8594,2.1,42149.29587,8.45,6.4
4203501,2018,8636,0.63,42149.29587,8.45,6.4
4207650,2018,8945,1.69,42149.29587,8.45,6.4
4217303,2018,9679,2.68,42149.29587,8.45,6.4
4211058,2018,9824,2.72,42149.29587,8.45,6.4
4202602,2018,9870,2.22,42149.29587,8.45,6.4
4214201,2018,9946,3.75,42149.29587,8.45,6.4
4200705,2018,9984,1.77,42149.29587,8.45,6.4
4204400,2018,10022,2.42,42149.29587,8.45,6.4
4212650,2018,10022,3.54,42149.29587,8.45,6.4
4207205,2018,10326,2.5,42149.29587,8.45,6.4
4207809,2018,10339,0.0,42149.29587,8.45,6.4
4208708,2018,10457,2.07,42149.29587,8.45,6.4
4202057,2018,10550,5.5,42149.29587,8.45,6.4
4201257,2018,10636,3.28,42149.29587,8.45,6.4
4205308,2018,10686,3.0,42149.29587,8.45,6.4
4202073,2018,10692,4.44,42149.29587,8.45,6.4
4200200,2018,10711,4.45,42149.29587,8.45,6.4
4204707,2018,11053,1.11,42149.29587,8.45,6.4
4207908,2018,11155,2.05,42149.29587,8.45,6.4
4218905,2018,11195,0.33,42149.29587,8.45,6.4
4206207,2018,11423,3.31,42149.29587,8.45,6.4
4215109,2018,11502,5.96,42149.29587,8.45,6.4
4202206,2018,11526,1.2,42149.29587,8.45,6.4
4214706,2018,11542,1.58,42149.29587,8.45,6.4
4213401,2018,11552,2.19,42149.29587,8.45,6.4
4211009,2018,11592,2.2,42149.29587,8.45,6.4
4209904,2018,11942,2.87,42149.29587,8.45,6.4
4203709,2018,12080,2.41,42149.29587,8.45,6.4
4209706,2018,12099,1.41,42149.29587,8.45,6.4
4215455,2018,12446,1.16,42149.29587,8.45,6.4
4220000,2018,12570,3.5,42149.29587,8.45,6.4
4210001,2018,12609,1.97,42149.29587,8.45,6.4
4201950,2018,12705,2.03,42149.29587,8.45,6.4
4204558,2018,13040,1.87,42149.29587,8.45,6.4
4217006,2018,13165,2.63,42149.29587,8.45,6.4
4216701,2018,13838,1.67,42149.29587,8.45,6.4
4217600,2018,13920,2.15,42149.29587,8.45,6.4
4207106,2018,14005,2.4,42149.29587,8.45,6.4
4211504,2018,14312,2.6,42149.29587,8.45,6.4
4206009,2018,14333,4.62,42149.29587,8.45,6.4
4211603,2018,14987,2.03,42149.29587,8.45,6.4
4211603,2018,14987,3.27,42149.29587,8.45,6.4
4209607,2018,15174,2.09,42149.29587,8.45,6.4
4205001,2018,15450,1.71,42149.29587,8.45,6.4
4204509,2018,15709,2.3200000000000003,42149.29587,8.45,6.4
4212106,2018,16182,4.09,42149.29587,8.45,6.4
4204251,2018,16544,4.03,42149.29587,8.45,6.4
4213708,2018,17189,1.13,42149.29587,8.45,6.4
4214003,2018,17215,0.8400000000000001,42149.29587,8.45,6.4
4217501,2018,17506,4.85,42149.29587,8.45,6.4
4211207,2018,17642,2.74,42149.29587,8.45,6.4
4205803,2018,17800,2.23,42149.29587,8.45,6.4
4200101,2018,17847,2.2,42149.29587,8.45,6.4
4217808,2018,18302,1.12,42149.29587,8.45,6.4
4211751,2018,18510,2.46,42149.29587,8.45,6.4
4206900,2018,18802,2.46,42149.29587,8.45,6.4
4218301,2018,19183,0.76,42149.29587,8.45,6.4
4202453,2018,19193,2.4000000000000004,42149.29587,8.45,6.4
4212205,2018,19218,3.18,42149.29587,8.45,6.4
4208807,2018,19755,2.02,42149.29587,8.45,6.4
4208450,2018,19963,2.01,42149.29587,8.45,6.4
4217402,2018,20728,0.82,42149.29587,8.45,6.4
4213500,2018,20834,3.3200000000000003,42149.29587,8.45,6.4
4219002,2018,21190,3.54,42149.29587,8.45,6.4
4208104,2018,21556,2.0,42149.29587,8.45,6.4
4206702,2018,22495,1.09,42149.29587,8.45,6.4
4212809,2018,22511,2.19,42149.29587,8.45,6.4
4205704,2018,22568,2.35,42149.29587,8.45,6.4
4203907,2018,22658,0.0,42149.29587,8.45,6.4
4211702,2018,22785,2.75,42149.29587,8.45,6.4
4215703,2018,22905,2.01,42149.29587,8.45,6.4
4206306,2018,23272,2.51,42149.29587,8.45,6.4
4216909,2018,23857,2.6,42149.29587,8.45,6.4
4203956,2018,24559,2.74,42149.29587,8.45,6.4
4208500,2018,24812,3.0900000000000003,42149.29587,8.45,6.4
4205456,2018,26368,2.55,42149.29587,8.45,6.4
4216503,2018,26763,1.9,42149.29587,8.45,6.4
4219705,2018,28424,1.86,42149.29587,8.45,6.4
4202107,2018,28463,2.68,42149.29587,8.45,6.4
4209003,2018,29827,2.51,42149.29587,8.45,6.4
4217709,2018,30010,2.61,42149.29587,8.45,6.4
4212502,2018,31764,4.41,42149.29587,8.45,6.4
4213203,2018,32874,2.12,42149.29587,8.45,6.4
4202800,2018,33016,1.5299999999999998,42149.29587,8.45,6.4
4213609,2018,35250,2.01,42149.29587,8.45,6.4
4203600,2018,35930,2.4,42149.29587,8.45,6.4
4205506,2018,36299,1.81,42149.29587,8.45,6.4
4201307,2018,36710,1.75,42149.29587,8.45,6.4
4218004,2018,37645,3.5,42149.29587,8.45,6.4
4204806,2018,39595,3.12,42149.29587,8.45,6.4
4217204,2018,40090,2.86,42149.29587,8.45,6.4
4215000,2018,42106,2.16,42149.29587,8.45,6.4
4218202,2018,43484,3.0,42149.29587,8.45,6.4
4206504,2018,43822,2.29,42149.29587,8.45,6.4
4207304,2018,44412,3.11,42149.29587,8.45,6.4
4209409,2018,45500,4.9,42149.29587,8.45,6.4
4219507,2018,50309,2.04,42149.29587,8.45,6.4
4216206,2018,51677,0.0,42149.29587,8.45,6.4
4219309,2018,52510,1.55,42149.29587,8.45,6.4
4203808,2018,54319,2.13,42149.29587,8.45,6.4
4207007,2018,55581,2.6,42149.29587,8.45,6.4
4210100,2018,56017,2.35,42149.29587,8.45,6.4
4208302,2018,63250,2.11,42149.29587,8.45,6.4
4202305,2018,67458,2.4,42149.29587,8.45,6.4
4201406,2018,67578,2.68,42149.29587,8.45,6.4
4207502,2018,67923,2.47,42149.29587,8.45,6.4
4205902,2018,68465,2.7,42149.29587,8.45,6.4
4214805,2018,70100,2.57,42149.29587,8.45,6.4
4204301,2018,74106,2.01,42149.29587,8.45,6.4
4203006,2018,77863,1.59,42149.29587,8.45,6.4
4211306,2018,79285,3.1100000000000003,42149.29587,8.45,6.4
4203204,2018,80834,3.4,42149.29587,8.45,6.4
4215802,2018,83576,1.86,42149.29587,8.45,6.4
4218707,2018,104937,2.56,42149.29587,8.45,6.4
4202909,2018,131703,2.49,42149.29587,8.45,6.4
4202008,2018,138732,2.11,42149.29587,8.45,6.4
4209300,2018,157743,2.62,42149.29587,8.45,6.4
4211900,2018,168259,2.33,42149.29587,8.45,6.4
4208906,2018,174158,3.51,42149.29587,8.45,6.4
4204608,2018,213023,3.06,42149.29587,8.45,6.4
4208203,2018,215895,2.85,42149.29587,8.45,6.4
4204202,2018,216654,1.99,42149.29587,8.45,6.4
4216602,2018,242927,2.52,42149.29587,8.45,6.4
4202404,2018,352460,1.02,42149.29587,8.45,6.4
4205407,2018,492977,2.94,42149.29587,8.45,6.4
4209102,2018,583144,2.8400000000000003,42149.29587,8.45,6.4
4300661,2015,1293,0.0,33961.01992,11.5,6.2
4306924,2015,1397,0.0,33961.01992,11.5,6.2
4322350,2015,1413,3.23,33961.01992,11.5,6.2
4312351,2015,1556,0.0,33961.01992,11.5,6.2
4305835,2015,1562,0.0,33961.01992,11.5,6.2
4304853,2015,1574,0.0,33961.01992,11.5,6.2
4322186,2015,1584,1.6700000000000002,33961.01992,11.5,6.2
4309258,2015,1612,0.0,33961.01992,11.5,6.2
4323606,2015,1613,2.78,33961.01992,11.5,6.2
4311270,2015,1649,0.0,33961.01992,11.5,6.2
4316733,2015,1698,0.0,33961.01992,11.5,6.2
4311643,2015,1703,0.0,33961.01992,11.5,6.2
4308854,2015,1711,4.35,33961.01992,11.5,6.2
4314787,2015,1730,0.0,33961.01992,11.5,6.2
4315073,2015,1733,2.78,33961.01992,11.5,6.2
4305934,2015,1740,0.0,33961.01992,11.5,6.2
4312674,2015,1757,0.0,33961.01992,11.5,6.2
4304622,2015,1770,0.0,33961.01992,11.5,6.2
4317251,2015,1781,0.0,33961.01992,11.5,6.2
4313466,2015,1795,0.0,33961.01992,11.5,6.2
4312179,2015,1798,5.75,33961.01992,11.5,6.2
4304614,2015,1828,0.0,33961.01992,11.5,6.2
4315131,2015,1847,4.3100000000000005,33961.01992,11.5,6.2
4315313,2015,1849,0.0,33961.01992,11.5,6.2
4312625,2015,1894,0.95,33961.01992,11.5,6.2
4301925,2015,1952,5.88,33961.01992,11.5,6.2
4312955,2015,1953,0.0,33961.01992,11.5,6.2
4322855,2015,1976,1.12,33961.01992,11.5,6.2
4310462,2015,1982,10.0,33961.01992,11.5,6.2
4319364,2015,1984,1.2,33961.01992,11.5,6.2
4308250,2015,1988,0.0,33961.01992,11.5,6.2
4315172,2015,2041,0.0,33961.01992,11.5,6.2
4317756,2015,2056,0.0,33961.01992,11.5,6.2
4306759,2015,2076,0.86,33961.01992,11.5,6.2
4322558,2015,2087,0.0,33961.01992,11.5,6.2
4300471,2015,2091,3.33,33961.01992,11.5,6.2
4306130,2015,2096,0.0,33961.01992,11.5,6.2
4314753,2015,2104,0.0,33961.01992,11.5,6.2
4319752,2015,2124,2.86,33961.01992,11.5,6.2
4314464,2015,2126,1.27,33961.01992,11.5,6.2
4320578,2015,2132,2.17,33961.01992,11.5,6.2
4310751,2015,2133,0.9,33961.01992,11.5,6.2
4302154,2015,2170,0.0,33961.01992,11.5,6.2
4306429,2015,2174,0.47,33961.01992,11.5,6.2
4318465,2015,2186,1.32,33961.01992,11.5,6.2
4323358,2015,2193,0.0,33961.01992,11.5,6.2
4314175,2015,2195,2.25,33961.01992,11.5,6.2
4315453,2015,2195,0.0,33961.01992,11.5,6.2
4317558,2015,2198,0.0,33961.01992,11.5,6.2
4312005,2015,2211,0.0,33961.01992,11.5,6.2
4318499,2015,2220,0.97,33961.01992,11.5,6.2
4320453,2015,2235,0.76,33961.01992,11.5,6.2
4302584,2015,2238,2.44,33961.01992,11.5,6.2
4319711,2015,2257,4.42,33961.01992,11.5,6.2
4318614,2015,2260,4.02,33961.01992,11.5,6.2
4302378,2015,2261,1.82,33961.01992,11.5,6.2
4302055,2015,2264,0.72,33961.01992,11.5,6.2
4322343,2015,2265,0.0,33961.01992,11.5,6.2
4309126,2015,2270,1.32,33961.01992,11.5,6.2
4314134,2015,2297,15.38,33961.01992,11.5,6.2
4310413,2015,2318,2.17,33961.01992,11.5,6.2
4313441,2015,2320,1.54,33961.01992,11.5,6.2
4310579,2015,2325,2.0,33961.01992,11.5,6.2
4321626,2015,2389,1.67,33961.01992,11.5,6.2
4313334,2015,2440,0.0,33961.01992,11.5,6.2
4305157,2015,2450,2.63,33961.01992,11.5,6.2
4305850,2015,2476,0.0,33961.01992,11.5,6.2
4322376,2015,2481,1.3,33961.01992,11.5,6.2
4317954,2015,2485,2.27,33961.01992,11.5,6.2
4320651,2015,2487,0.0,33961.01992,11.5,6.2
4316972,2015,2495,2.13,33961.01992,11.5,6.2
4301958,2015,2497,20.0,33961.01992,11.5,6.2
4302220,2015,2523,0.78,33961.01992,11.5,6.2
4308433,2015,2528,0.0,33961.01992,11.5,6.2
4315958,2015,2542,2.06,33961.01992,11.5,6.2
4305871,2015,2553,5.26,33961.01992,11.5,6.2
4308052,2015,2553,1.64,33961.01992,11.5,6.2
4313086,2015,2557,0.0,33961.01992,11.5,6.2
4315057,2015,2557,0.0,33961.01992,11.5,6.2
4302238,2015,2559,3.13,33961.01992,11.5,6.2
4312138,2015,2567,0.0,33961.01992,11.5,6.2
4311429,2015,2588,13.46,33961.01992,11.5,6.2
4310652,2015,2602,3.61,33961.01992,11.5,6.2
4314456,2015,2609,2.9,33961.01992,11.5,6.2
4306551,2015,2619,0.0,33961.01992,11.5,6.2
4310876,2015,2645,3.55,33961.01992,11.5,6.2
4318432,2015,2651,0.89,33961.01992,11.5,6.2
4311791,2015,2659,0.0,33961.01992,11.5,6.2
4316428,2015,2676,2.78,33961.01992,11.5,6.2
4314555,2015,2678,2.86,33961.01992,11.5,6.2
4312385,2015,2704,2.6,33961.01992,11.5,6.2
4315149,2015,2705,0.0,33961.01992,11.5,6.2
4307864,2015,2708,1.37,33961.01992,11.5,6.2
4303558,2015,2718,2.39,33961.01992,11.5,6.2
4318457,2015,2736,0.0,33961.01992,11.5,6.2
4307831,2015,2744,2.13,33961.01992,11.5,6.2
4319737,2015,2752,1.35,33961.01992,11.5,6.2
4304697,2015,2756,0.66,33961.01992,11.5,6.2
4316477,2015,2769,1.77,33961.01992,11.5,6.2
4306353,2015,2795,6.16,33961.01992,11.5,6.2
4313011,2015,2814,5.88,33961.01992,11.5,6.2
4315321,2015,2816,1.9,33961.01992,11.5,6.2
4314548,2015,2824,1.8,33961.01992,11.5,6.2
4311239,2015,2825,1.52,33961.01992,11.5,6.2
4318440,2015,2846,4.76,33961.01992,11.5,6.2
4302253,2015,2859,0.0,33961.01992,11.5,6.2
4321634,2015,2873,0.0,33961.01992,11.5,6.2
4323705,2015,2873,1.69,33961.01992,11.5,6.2
4316436,2015,2876,3.23,33961.01992,11.5,6.2
4301073,2015,2883,0.0,33961.01992,11.5,6.2
4305975,2015,2885,5.4,33961.01992,11.5,6.2
4320321,2015,2885,1.85,33961.01992,11.5,6.2
4323507,2015,2887,3.71,33961.01992,11.5,6.2
4321469,2015,2912,0.97,33961.01992,11.5,6.2
4306072,2015,2917,3.2,33961.01992,11.5,6.2
4321832,2015,2924,3.26,33961.01992,11.5,6.2
4312427,2015,2948,1.48,33961.01992,11.5,6.2
4323770,2015,2953,20.0,33961.01992,11.5,6.2
4319372,2015,2983,4.76,33961.01992,11.5,6.2
4321493,2015,2988,4.3,33961.01992,11.5,6.2
4300570,2015,3025,0.0,33961.01992,11.5,6.2
4309571,2015,3063,1.79,33961.01992,11.5,6.2
4320230,2015,3063,5.32,33961.01992,11.5,6.2
4306973,2015,3064,1.6,33961.01992,11.5,6.2
4318051,2015,3064,0.0,33961.01992,11.5,6.2
4306957,2015,3069,0.0,33961.01992,11.5,6.2
4323200,2015,3070,0.76,33961.01992,11.5,6.2
4311734,2015,3083,0.75,33961.01992,11.5,6.2
4321329,2015,3090,0.48,33961.01992,11.5,6.2
4306379,2015,3136,0.0,33961.01992,11.5,6.2
4312617,2015,3137,0.43,33961.01992,11.5,6.2
4310363,2015,3146,2.94,33961.01992,11.5,6.2
4306320,2015,3148,0.78,33961.01992,11.5,6.2
4304952,2015,3163,1.52,33961.01992,11.5,6.2
4312443,2015,3193,0.0,33961.01992,11.5,6.2
4307054,2015,3207,0.0,33961.01992,11.5,6.2
4308656,2015,3219,1.2000000000000002,33961.01992,11.5,6.2
4301859,2015,3236,0.0,33961.01992,11.5,6.2
4312377,2015,3236,0.0,33961.01992,11.5,6.2
4307450,2015,3245,0.0,33961.01992,11.5,6.2
4307401,2015,3301,5.550000000000001,33961.01992,11.5,6.2
4319125,2015,3306,8.06,33961.01992,11.5,6.2
4313003,2015,3329,0.0,33961.01992,11.5,6.2
4323309,2015,3363,2.23,33961.01992,11.5,6.2
4306700,2015,3374,0.63,33961.01992,11.5,6.2
4304655,2015,3387,2.24,33961.01992,11.5,6.2
4303673,2015,3392,4.0,33961.01992,11.5,6.2
4306452,2015,3417,3.57,33961.01992,11.5,6.2
4315552,2015,3418,2.46,33961.01992,11.5,6.2
4312757,2015,3431,1.41,33961.01992,11.5,6.2
4322525,2015,3434,2.5,33961.01992,11.5,6.2
4323754,2015,3463,0.0,33961.01992,11.5,6.2
4318622,2015,3470,4.76,33961.01992,11.5,6.2
4305371,2015,3505,0.85,33961.01992,11.5,6.2
4304101,2015,3535,0.0,33961.01992,11.5,6.2
4310553,2015,3551,0.87,33961.01992,11.5,6.2
4313359,2015,3564,0.0,33961.01992,11.5,6.2
4319356,2015,3584,1.4,33961.01992,11.5,6.2
4322327,2015,3596,1.45,33961.01992,11.5,6.2
4319703,2015,3621,1.68,33961.01992,11.5,6.2
4311130,2015,3655,3.41,33961.01992,11.5,6.2
4302600,2015,3688,1.85,33961.01992,11.5,6.2
4314035,2015,3725,1.93,33961.01992,11.5,6.2
4301552,2015,3732,0.0,33961.01992,11.5,6.2
4307815,2015,3743,1.45,33961.01992,11.5,6.2
4300851,2015,3762,1.59,33961.01992,11.5,6.2
4315354,2015,3811,4.05,33961.01992,11.5,6.2
4313425,2015,3828,2.33,33961.01992,11.5,6.2
4300059,2015,3840,0.0,33961.01992,11.5,6.2
4320602,2015,3890,0.0,33961.01992,11.5,6.2
4311981,2015,3920,0.0,33961.01992,11.5,6.2
4314779,2015,3986,3.57,33961.01992,11.5,6.2
4310702,2015,3995,2.02,33961.01992,11.5,6.2
4305959,2015,4009,0.0,33961.01992,11.5,6.2
4314308,2015,4055,6.66,33961.01992,11.5,6.2
4305405,2015,4061,1.04,33961.01992,11.5,6.2
4313391,2015,4087,3.8,33961.01992,11.5,6.2
4308078,2015,4099,3.41,33961.01992,11.5,6.2
4310850,2015,4117,3.39,33961.01992,11.5,6.2
4300455,2015,4135,2.1,33961.01992,11.5,6.2
4311122,2015,4138,0.0,33961.01992,11.5,6.2
4313490,2015,4160,1.49,33961.01992,11.5,6.2
4309951,2015,4162,2.92,33961.01992,11.5,6.2
4312054,2015,4167,0.0,33961.01992,11.5,6.2
4315206,2015,4185,0.92,33961.01992,11.5,6.2
4301875,2015,4201,0.0,33961.01992,11.5,6.2
4312153,2015,4201,2.27,33961.01992,11.5,6.2
4310306,2015,4208,1.96,33961.01992,11.5,6.2
4309159,2015,4212,1.82,33961.01992,11.5,6.2
4313607,2015,4221,1.15,33961.01992,11.5,6.2
4304671,2015,4275,1.53,33961.01992,11.5,6.2
4323457,2015,4365,1.19,33961.01992,11.5,6.2
4322251,2015,4366,1.94,33961.01992,11.5,6.2
4312807,2015,4385,2.63,33961.01992,11.5,6.2
4323408,2015,4393,0.0,33961.01992,11.5,6.2
4320859,2015,4460,1.49,33961.01992,11.5,6.2
4318481,2015,4463,3.09,33961.01992,11.5,6.2
4321857,2015,4471,3.73,33961.01992,11.5,6.2
4309753,2015,4518,0.78,33961.01992,11.5,6.2
4314472,2015,4560,0.0,33961.01992,11.5,6.2
4315750,2015,4571,8.7,33961.01992,11.5,6.2
4322152,2015,4586,4.28,33961.01992,11.5,6.2
4309555,2015,4595,0.0,33961.01992,11.5,6.2
4308458,2015,4619,0.0,33961.01992,11.5,6.2
4305132,2015,4668,1.11,33961.01992,11.5,6.2
4300034,2015,4702,2.94,33961.01992,11.5,6.2
4314498,2015,4761,4.35,33961.01992,11.5,6.2
4311718,2015,4824,1.37,33961.01992,11.5,6.2
4306304,2015,4840,0.0,33961.01992,11.5,6.2
4318424,2015,4840,1.88,33961.01992,11.5,6.2
4309803,2015,4848,1.72,33961.01992,11.5,6.2
4312203,2015,4867,5.0,33961.01992,11.5,6.2
4302659,2015,4952,0.0,33961.01992,11.5,6.2
4312302,2015,4982,2.29,33961.01992,11.5,6.2
4312609,2015,4989,0.61,33961.01992,11.5,6.2
4305504,2015,5005,0.0,33961.01992,11.5,6.2
4311908,2015,5027,1.61,33961.01992,11.5,6.2
