Município,Ano,UF,Código IBGE,Valor Consolidado
Santana do Riacho,2023,MG,3159001,1976815.5700000003
Santana do Seridó,2007,RN,2411429,304216.21
Santana do Seridó,2008,RN,2411429,418190.85000000003
Santana do Seridó,2009,RN,2411429,462094.17
Santana do Seridó,2010,RN,2411429,530858.27
Santana do Seridó,2011,RN,2411429,720603.0800000001
Santana do Seridó,2012,RN,2411429,774594.14
Santana do Seridó,2013,RN,2411429,769686.65
Santana do Seridó,2014,RN,2411429,765220.65
Santana do Seridó,2015,RN,2411429,1048434.83
Santana do Seridó,2016,RN,2411429,1163250.26
Santana do Seridó,2017,RN,2411429,1219455.4600000002
Santana do Seridó,2018,RN,2411429,1263261.83
Santana do Seridó,2019,RN,2411429,1184015.26
Santana do Seridó,2020,RN,2411429,1213723.74
Santana do Seridó,2021,RN,2411429,1539360.3399999999
Santana do Seridó,2022,RN,2411429,1747892.3800000001
Santana do Seridó,2023,RN,2411429,1239923.96
Santana do São Francisco,2007,SE,2806404,1187223.17
Santana do São Francisco,2008,SE,2806404,1535189.06
Santana do São Francisco,2009,SE,2806404,1823262.29
Santana do São Francisco,2010,SE,2806404,2117836.94
Santana do São Francisco,2011,SE,2806404,2384817.72
Santana do São Francisco,2012,SE,2806404,2701886.25
Santana do São Francisco,2013,SE,2806404,3193042.21
Santana do São Francisco,2014,SE,2806404,3873404.9899999998
Santana do São Francisco,2015,SE,2806404,4020474.23
Santana do São Francisco,2016,SE,2806404,4280973.69
Santana do São Francisco,2017,SE,2806404,4696436.55
Santana do São Francisco,2018,SE,2806404,5628272.3
Santana do São Francisco,2019,SE,2806404,5848155.79
Santana do São Francisco,2020,SE,2806404,5583346.680000001
Santana do São Francisco,2021,SE,2806404,6806567.41
Santana do São Francisco,2022,SE,2806404,9361017.45
Santana do São Francisco,2023,SE,2806404,7920867.69
Santana dos Garrotes,2007,PB,2513604,1569468.2799999998
Santana dos Garrotes,2008,PB,2513604,1306471.96
Santana dos Garrotes,2009,PB,2513604,1419123.9200000002
Santana dos Garrotes,2010,PB,2513604,1903040.54
Santana dos Garrotes,2011,PB,2513604,2110373.77
Santana dos Garrotes,2012,PB,2513604,2198557.41
Santana dos Garrotes,2013,PB,2513604,2156900.36
Santana dos Garrotes,2014,PB,2513604,2260021.4499999997
Santana dos Garrotes,2015,PB,2513604,2618294.04
Santana dos Garrotes,2016,PB,2513604,3240713.17
Santana dos Garrotes,2017,PB,2513604,3111160.95
Santana dos Garrotes,2018,PB,2513604,3318878.42
Santana dos Garrotes,2019,PB,2513604,3536735.9499999997
Santana dos Garrotes,2020,PB,2513604,5093040.2
Santana dos Garrotes,2021,PB,2513604,8810575.41
Santana dos Garrotes,2022,PB,2513604,9137827.950000001
Santana dos Garrotes,2023,PB,2513604,5914181.7299999995
Santana dos Montes,2007,MG,3159100,692197.1
Santana dos Montes,2008,MG,3159100,898307.58
Santana dos Montes,2009,MG,3159100,957547.53
Santana dos Montes,2010,MG,3159100,1111733.88
Santana dos Montes,2011,MG,3159100,1149643.47
Santana dos Montes,2012,MG,3159100,1264014.11
Santana dos Montes,2013,MG,3159100,1378449.48
Santana dos Montes,2014,MG,3159100,1379422.0799999998
Santana dos Montes,2015,MG,3159100,1388491.79
Santana dos Montes,2016,MG,3159100,1525580.8399999999
Santana dos Montes,2017,MG,3159100,1504697.0199999998
Santana dos Montes,2018,MG,3159100,1142207.55
Santana dos Montes,2019,MG,3159100,1791142.62
Santana dos Montes,2020,MG,3159100,1980720.54
Santana dos Montes,2021,MG,3159100,2552357.44
Santana dos Montes,2022,MG,3159100,2815234.08
Santana dos Montes,2023,MG,3159100,1758228.06
Santanópolis,2007,BA,2928307,2039295.04
Santanópolis,2008,BA,2928307,2744039.51
Santanópolis,2009,BA,2928307,2399252.07
Santanópolis,2010,BA,2928307,3245144.2600000002
Santanópolis,2011,BA,2928307,4232235.79
Santanópolis,2012,BA,2928307,4633894.54
Santanópolis,2013,BA,2928307,4856201.8100000005
Santanópolis,2014,BA,2928307,5238884.14
Santanópolis,2015,BA,2928307,5779847.28
Santanópolis,2016,BA,2928307,6554925.970000001
Santanópolis,2017,BA,2928307,6383930.050000001
Santanópolis,2018,BA,2928307,6420951.47
Santanópolis,2019,BA,2928307,6985490.46
Santanópolis,2020,BA,2928307,7193321.16
Santanópolis,2021,BA,2928307,9009459.67
Santanópolis,2022,BA,2928307,11113686.09
Santanópolis,2023,BA,2928307,7272949.62
Santarém,2007,PA,1506807,50705260.650000006
Santarém,2008,PA,1506807,67652882.47
Santarém,2009,PA,1506807,76016745.19
Santarém,2010,PA,1506807,89906487.55
Santarém,2011,PA,1506807,124410186.77
Santarém,2012,PA,1506807,143035603.46
Santarém,2013,PA,1506807,141622457.75
Santarém,2014,PA,1506807,152396368.64
Santarém,2015,PA,1506807,178563210.01
Santarém,2016,PA,1506807,188998832.7
Santarém,2017,PA,1506807,199029300.92999998
Santarém,2018,PA,1506807,215990491.06
Santarém,2019,PA,1506807,250244241.4
Santarém,2020,PA,1506807,255734849.29999998
Santarém,2021,PA,1506807,322960022.26
Santarém,2022,PA,1506807,404530230.32
Santarém,2023,PA,1506807,263453583.02
Santarém Novo,2007,PA,1506906,1987831.21
Santarém Novo,2008,PA,1506906,2630142.3800000004
Santarém Novo,2009,PA,1506906,2713715.84
Santarém Novo,2010,PA,1506906,3321751.31
Santarém Novo,2011,PA,1506906,4426456.600000001
Santarém Novo,2012,PA,1506906,4974348.4799999995
Santarém Novo,2013,PA,1506906,4780181.62
Santarém Novo,2014,PA,1506906,5433368.49
Santarém Novo,2015,PA,1506906,6353361.9399999995
Santarém Novo,2016,PA,1506906,6134256.2700000005
Santarém Novo,2017,PA,1506906,6218020.17
Santarém Novo,2018,PA,1506906,7081164.46
Santarém Novo,2019,PA,1506906,7237961.95
Santarém Novo,2020,PA,1506906,7206250.43
Santarém Novo,2021,PA,1506906,8014855.57
Santarém Novo,2022,PA,1506906,11427602.290000001
Santarém Novo,2023,PA,1506906,6728826.22
Santiago,2007,RS,4317400,4922716.19
Santiago,2008,RS,4317400,6377250.430000001
Santiago,2009,RS,4317400,6544697.51
Santiago,2010,RS,4317400,8067105.640000001
Santiago,2011,RS,4317400,8925797.200000001
Santiago,2012,RS,4317400,10361527.34
Santiago,2013,RS,4317400,12215071.33
Santiago,2014,RS,4317400,13545776.95
Santiago,2015,RS,4317400,15552439.93
Santiago,2016,RS,4317400,16421824.520000001
Santiago,2017,RS,4317400,17574014.82
Santiago,2018,RS,4317400,19996319.83
Santiago,2019,RS,4317400,21071414.5
Santiago,2020,RS,4317400,22276137.15
Santiago,2021,RS,4317400,29798913.0
Santiago,2022,RS,4317400,31688198.39
Santiago,2023,RS,4317400,19665511.52
Santiago do Sul,2007,SC,4215695,169214.49
Santiago do Sul,2008,SC,4215695,188555.94999999998
Santiago do Sul,2009,SC,4215695,213682.30000000002
Santiago do Sul,2010,SC,4215695,249602.25
Santiago do Sul,2011,SC,4215695,317292.05
Santiago do Sul,2012,SC,4215695,317015.33
Santiago do Sul,2013,SC,4215695,417566.82
Santiago do Sul,2014,SC,4215695,446264.67
Santiago do Sul,2015,SC,4215695,544917.71
Santiago do Sul,2016,SC,4215695,591281.1599999999
Santiago do Sul,2017,SC,4215695,729998.9400000001
Santiago do Sul,2018,SC,4215695,774608.19
Santiago do Sul,2019,SC,4215695,913195.4500000001
Santiago do Sul,2020,SC,4215695,951895.4500000001
Santiago do Sul,2021,SC,4215695,1128458.62
Santiago do Sul,2022,SC,4215695,1244086.99
Santiago do Sul,2023,SC,4215695,817250.3400000001
Santo Afonso,2007,MT,5107263,484838.26999999996
Santo Afonso,2008,MT,5107263,564726.85
Santo Afonso,2009,MT,5107263,602318.5900000001
Santo Afonso,2010,MT,5107263,558516.34
Santo Afonso,2011,MT,5107263,741012.33
Santo Afonso,2012,MT,5107263,774792.11
Santo Afonso,2013,MT,5107263,1014175.07
Santo Afonso,2014,MT,5107263,1043501.4
Santo Afonso,2015,MT,5107263,970825.62
Santo Afonso,2016,MT,5107263,1032592.46
Santo Afonso,2017,MT,5107263,1110080.78
Santo Afonso,2018,MT,5107263,1296274.77
Santo Afonso,2019,MT,5107263,1339263.23
Santo Afonso,2020,MT,5107263,1510479.4600000002
Santo Afonso,2021,MT,5107263,2173937.29
Santo Afonso,2022,MT,5107263,1904777.59
Santo Afonso,2023,MT,5107263,1478483.14
Santo Amaro,2007,BA,2928604,8458429.33
Santo Amaro,2008,BA,2928604,11365223.08
Santo Amaro,2009,BA,2928604,12971159.6
Santo Amaro,2010,BA,2928604,16020471.11
Santo Amaro,2011,BA,2928604,21338393.4
Santo Amaro,2012,BA,2928604,26444892.77
Santo Amaro,2013,BA,2928604,26826876.04
Santo Amaro,2014,BA,2928604,28921183.07
Santo Amaro,2015,BA,2928604,33215757.87
Santo Amaro,2016,BA,2928604,34582253.97
Santo Amaro,2017,BA,2928604,34571852.08
Santo Amaro,2018,BA,2928604,34245916.38
Santo Amaro,2019,BA,2928604,39393594.81
Santo Amaro,2020,BA,2928604,39804651.20999999
Santo Amaro,2021,BA,2928604,45075213.160000004
Santo Amaro,2022,BA,2928604,68683407.67
Santo Amaro,2023,BA,2928604,45964275.25
Santo Amaro da Imperatriz,2007,SC,4215703,2093375.33
Santo Amaro da Imperatriz,2008,SC,4215703,2928598.83
Santo Amaro da Imperatriz,2009,SC,4215703,3634646.67
Santo Amaro da Imperatriz,2010,SC,4215703,4452120.35
Santo Amaro da Imperatriz,2011,SC,4215703,4846426.39
Santo Amaro da Imperatriz,2012,SC,4215703,5894787.72
Santo Amaro da Imperatriz,2013,SC,4215703,6805240.53
Santo Amaro da Imperatriz,2014,SC,4215703,7880435.99
Santo Amaro da Imperatriz,2015,SC,4215703,7822746.12
Santo Amaro da Imperatriz,2016,SC,4215703,9815556.26
Santo Amaro da Imperatriz,2017,SC,4215703,10513853.63
Santo Amaro da Imperatriz,2018,SC,4215703,12422066.64
Santo Amaro da Imperatriz,2019,SC,4215703,13985435.3
Santo Amaro da Imperatriz,2020,SC,4215703,14059805.940000001
Santo Amaro da Imperatriz,2021,SC,4215703,17898902.950000003
Santo Amaro da Imperatriz,2022,SC,4215703,25405470.189999998
Santo Amaro da Imperatriz,2023,SC,4215703,15774445.930000002
Santo Amaro das Brotas,2007,SE,2806602,1618999.3900000001
Santo Amaro das Brotas,2008,SE,2806602,2074560.89
Santo Amaro das Brotas,2009,SE,2806602,2637985.6199999996
Santo Amaro das Brotas,2010,SE,2806602,3172831.17
Santo Amaro das Brotas,2011,SE,2806602,4285384.51
Santo Amaro das Brotas,2012,SE,2806602,4520849.13
Santo Amaro das Brotas,2013,SE,2806602,4636992.9
Santo Amaro das Brotas,2014,SE,2806602,5292973.61
Santo Amaro das Brotas,2015,SE,2806602,5803699.77
Santo Amaro das Brotas,2016,SE,2806602,5717750.44
Santo Amaro das Brotas,2017,SE,2806602,5647079.76
Santo Amaro das Brotas,2018,SE,2806602,6281275.21
Santo Amaro das Brotas,2019,SE,2806602,6239639.390000001
Santo Amaro das Brotas,2020,SE,2806602,6350797.87
Santo Amaro das Brotas,2021,SE,2806602,8379578.96
Santo Amaro das Brotas,2022,SE,2806602,10137221.36
Santo Amaro das Brotas,2023,SE,2806602,8361046.87
Santo Amaro do Maranhão,2007,MA,2110278,3067353.52
Santo Amaro do Maranhão,2008,MA,2110278,4232417.63
Santo Amaro do Maranhão,2009,MA,2110278,5171814.12
Santo Amaro do Maranhão,2010,MA,2110278,5267816.4799999995
Santo Amaro do Maranhão,2011,MA,2110278,7756142.1
Santo Amaro do Maranhão,2012,MA,2110278,8114730.67
Santo Amaro do Maranhão,2013,MA,2110278,8241504.01
Santo Amaro do Maranhão,2014,MA,2110278,10205335.770000001
Santo Amaro do Maranhão,2015,MA,2110278,12201448.28
Santo Amaro do Maranhão,2016,MA,2110278,12926831.23
Santo Amaro do Maranhão,2017,MA,2110278,12309763.6
Santo Amaro do Maranhão,2018,MA,2110278,12621922.979999999
Santo Amaro do Maranhão,2019,MA,2110278,13434620.23
Santo Amaro do Maranhão,2020,MA,2110278,12833193.53
Santo Amaro do Maranhão,2021,MA,2110278,17006953.18
Santo Amaro do Maranhão,2022,MA,2110278,22062699.24
Santo Amaro do Maranhão,2023,MA,2110278,13763452.459999999
Santo Anastácio,2007,SP,3547700,348346.8
Santo Anastácio,2008,SP,3547700,781414.82
Santo Anastácio,2009,SP,3547700,1212443.58
Santo Anastácio,2010,SP,3547700,3723353.97
Santo Anastácio,2011,SP,3547700,3877535.6700000004
Santo Anastácio,2012,SP,3547700,4027365.55
Santo Anastácio,2013,SP,3547700,4305083.0600000005
Santo Anastácio,2014,SP,3547700,4307130.260000001
Santo Anastácio,2015,SP,3547700,4255831.88
Santo Anastácio,2016,SP,3547700,4764454.9
Santo Anastácio,2017,SP,3547700,4867141.239999999
Santo Anastácio,2018,SP,3547700,5169799.25
Santo Anastácio,2019,SP,3547700,5893595.680000001
Santo Anastácio,2020,SP,3547700,5804499.350000001
Santo Anastácio,2021,SP,3547700,6889263.32
Santo Anastácio,2022,SP,3547700,7454717.58
Santo Anastácio,2023,SP,3547700,4720693.46
Santo André,2007,PB,2513851,511192.25
Santo André,2007,SP,3547809,38205291.64
Santo André,2008,PB,2513851,613719.1900000001
Santo André,2008,SP,3547809,55974313.89
Santo André,2009,PB,2513851,656427.2
Santo André,2009,SP,3547809,58695239.25
Santo André,2010,PB,2513851,830017.92
Santo André,2010,SP,3547809,72117431.66
Santo André,2011,PB,2513851,1019823.6
Santo André,2011,SP,3547809,90769821.57
Santo André,2012,PB,2513851,1121603.51
Santo André,2012,SP,3547809,102945704.74
Santo André,2013,PB,2513851,1363455.89
Santo André,2013,SP,3547809,117477768.45
Santo André,2014,PB,2513851,1572164.48
Santo André,2014,SP,3547809,129023158.0
Santo André,2015,PB,2513851,1767648.97
Santo André,2015,SP,3547809,138498677.93
Santo André,2016,PB,2513851,1836436.36
Santo André,2016,SP,3547809,147157612.85
Santo André,2017,PB,2513851,1619545.3199999998
Santo André,2017,SP,3547809,155453462.35000002
Santo André,2018,PB,2513851,1687610.1
Santo André,2018,SP,3547809,161390685.11
Santo André,2019,PB,2513851,1831044.57
Santo André,2019,SP,3547809,184040396.06
Santo André,2020,PB,2513851,1940150.32
Santo André,2020,SP,3547809,186367765.82999998
Santo André,2021,PB,2513851,2432314.78
Santo André,2021,SP,3547809,234055344.35
Santo André,2022,PB,2513851,2700048.85
Santo André,2022,SP,3547809,264707652.34
Santo André,2023,PB,2513851,1716393.1400000001
Santo André,2023,SP,3547809,191337065.26
Santo Antônio,2007,RN,2411502,2964393.33
Santo Antônio,2008,RN,2411502,3632863.8
Santo Antônio,2009,RN,2411502,4131724.05
Santo Antônio,2010,RN,2411502,5143697.53
Santo Antônio,2011,RN,2411502,6545392.16
Santo Antônio,2012,RN,2411502,7677487.75
Santo Antônio,2013,RN,2411502,7403492.37
Santo Antônio,2014,RN,2411502,7404828.08
Santo Antônio,2015,RN,2411502,11228732.9
Santo Antônio,2016,RN,2411502,11165375.93
Santo Antônio,2017,RN,2411502,10514729.83
Santo Antônio,2018,RN,2411502,11547592.73
Santo Antônio,2019,RN,2411502,11973475.98
Santo Antônio,2020,RN,2411502,11196961.48
Santo Antônio,2021,RN,2411502,13487430.620000001
Santo Antônio,2022,RN,2411502,19917402.39
Santo Antônio,2023,RN,2411502,11909458.49
Santo Antônio da Alegria,2007,SP,3547908,908447.38
Santo Antônio da Alegria,2008,SP,3547908,1158764.32
Santo Antônio da Alegria,2009,SP,3547908,1282383.3800000001
Santo Antônio da Alegria,2010,SP,3547908,1505212.38
Santo Antônio da Alegria,2011,SP,3547908,1722247.82
Santo Antônio da Alegria,2012,SP,3547908,1873231.23
Santo Antônio da Alegria,2013,SP,3547908,2332472.51
Santo Antônio da Alegria,2014,SP,3547908,2343356.3000000003
Santo Antônio da Alegria,2015,SP,3547908,2675042.38
Santo Antônio da Alegria,2016,SP,3547908,3005667.07
Santo Antônio da Alegria,2017,SP,3547908,3224500.48
Santo Antônio da Alegria,2018,SP,3547908,3458719.43
Santo Antônio da Alegria,2019,SP,3547908,3611069.73
Santo Antônio da Alegria,2020,SP,3547908,5439584.84
Santo Antônio da Alegria,2021,SP,3547908,6792794.31
Santo Antônio da Alegria,2022,SP,3547908,7025542.399999999
Santo Antônio da Alegria,2023,SP,3547908,4567661.0
Santo Antônio da Barra,2007,GO,5219712,632189.46
Santo Antônio da Barra,2008,GO,5219712,877919.11
Santo Antônio da Barra,2009,GO,5219712,1042183.02
Santo Antônio da Barra,2010,GO,5219712,1243410.22
Santo Antônio da Barra,2011,GO,5219712,1145892.84
Santo Antônio da Barra,2012,GO,5219712,1412303.37
Santo Antônio da Barra,2013,GO,5219712,1740931.1400000001
Santo Antônio da Barra,2014,GO,5219712,1880776.32
Santo Antônio da Barra,2015,GO,5219712,1911736.9700000002
Santo Antônio da Barra,2016,GO,5219712,1945673.3099999998
Santo Antônio da Barra,2017,GO,5219712,1849651.3299999998
Santo Antônio da Barra,2018,GO,5219712,1997937.6099999999
Santo Antônio da Barra,2019,GO,5219712,2043491.09
Santo Antônio da Barra,2020,GO,5219712,2108634.5300000003
Santo Antônio da Barra,2021,GO,5219712,2603786.8899999997
Santo Antônio da Barra,2022,GO,5219712,2890809.91
Santo Antônio da Barra,2023,GO,5219712,1756448.9400000002
Santo Antônio da Patrulha,2007,RS,4317608,4259730.8
Santo Antônio da Patrulha,2008,RS,4317608,5671600.34
Santo Antônio da Patrulha,2009,RS,4317608,6204040.44
Santo Antônio da Patrulha,2010,RS,4317608,7263842.84
Santo Antônio da Patrulha,2011,RS,4317608,8261480.239999999
Santo Antônio da Patrulha,2012,RS,4317608,9506035.8
Santo Antônio da Patrulha,2013,RS,4317608,11227131.51
Santo Antônio da Patrulha,2014,RS,4317608,12491540.91
Santo Antônio da Patrulha,2015,RS,4317608,14236069.55
Santo Antônio da Patrulha,2016,RS,4317608,15643436.68
Santo Antônio da Patrulha,2017,RS,4317608,17104152.58
Santo Antônio da Patrulha,2018,RS,4317608,19011593.78
Santo Antônio da Patrulha,2019,RS,4317608,19335443.319999997
Santo Antônio da Patrulha,2020,RS,4317608,19736482.46
Santo Antônio da Patrulha,2021,RS,4317608,25292341.300000004
Santo Antônio da Patrulha,2022,RS,4317608,25896702.06
Santo Antônio da Patrulha,2023,RS,4317608,16263664.739999998
Santo Antônio da Platina,2007,PR,4124103,4916485.4
Santo Antônio da Platina,2008,PR,4124103,5957340.12
Santo Antônio da Platina,2009,PR,4124103,6579239.970000001
Santo Antônio da Platina,2010,PR,4124103,7148738.7299999995
Santo Antônio da Platina,2011,PR,4124103,8095269.42
Santo Antônio da Platina,2012,PR,4124103,8755629.13
Santo Antônio da Platina,2013,PR,4124103,11549398.68
Santo Antônio da Platina,2014,PR,4124103,12514393.71
Santo Antônio da Platina,2015,PR,4124103,13916102.13
Santo Antônio da Platina,2016,PR,4124103,15180530.94
Santo Antônio da Platina,2017,PR,4124103,16893772.21
Santo Antônio da Platina,2018,PR,4124103,16958125.02
Santo Antônio da Platina,2019,PR,4124103,18375905.13
Santo Antônio da Platina,2020,PR,4124103,18419204.71
Santo Antônio da Platina,2021,PR,4124103,23252770.11
Santo Antônio da Platina,2022,PR,4124103,26835821.060000002
Santo Antônio da Platina,2023,PR,4124103,16351771.74
Santo Antônio das Missões,2007,RS,4317707,2169160.11
Santo Antônio das Missões,2008,RS,4317707,2468924.2600000002
Santo Antônio das Missões,2009,RS,4317707,2420503.48
Santo Antônio das Missões,2010,RS,4317707,2666435.5999999996
Santo Antônio das Missões,2011,RS,4317707,2993301.67
Santo Antônio das Missões,2012,RS,4317707,3404426.7600000002
Santo Antônio das Missões,2013,RS,4317707,3670649.64
Santo Antônio das Missões,2014,RS,4317707,4022062.7900000005
Santo Antônio das Missões,2015,RS,4317707,4550488.87
Santo Antônio das Missões,2016,RS,4317707,4613168.6899999995
Santo Antônio das Missões,2017,RS,4317707,5009524.13
Santo Antônio das Missões,2018,RS,4317707,6184189.7
Santo Antônio das Missões,2019,RS,4317707,6120285.2299999995
Santo Antônio das Missões,2020,RS,4317707,5958018.739999999
Santo Antônio das Missões,2021,RS,4317707,8226915.62
Santo Antônio das Missões,2022,RS,4317707,8465297.43
Santo Antônio das Missões,2023,RS,4317707,5173611.63
Santo Antônio de Goiás,2007,GO,5219738,339703.7
Santo Antônio de Goiás,2008,GO,5219738,523775.82
Santo Antônio de Goiás,2009,GO,5219738,891604.7400000001
Santo Antônio de Goiás,2010,GO,5219738,1004975.12
Santo Antônio de Goiás,2011,GO,5219738,1237082.7
Santo Antônio de Goiás,2012,GO,5219738,1657198.7199999997
Santo Antônio de Goiás,2013,GO,5219738,2195942.7399999998
Santo Antônio de Goiás,2014,GO,5219738,2103192.34
Santo Antônio de Goiás,2015,GO,5219738,2611173.3499999996
Santo Antônio de Goiás,2016,GO,5219738,2689491.13
Santo Antônio de Goiás,2017,GO,5219738,2943463.77
Santo Antônio de Goiás,2018,GO,5219738,2988190.62
