UF,Município,Código IBGE,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
SC,Videira,4219309,5970566.04,8481980.340000002,9941350.930000002,11877059.160000002,14739045.600000001,15956512.77,18451493.3,19880205.599999998,19306910.33,21654583.419999998,23942218.599999998,26034311.45,28434163.709999997,29990558.35,36950168.99,44211552.48,28919845.55
SC,Vitor Meireles,4219358,578840.67,758840.74,859686.56,1035523.6199999999,1163394.1400000001,1497708.6700000002,1940485.26,2062462.34,2028873.8399999999,2186372.66,2386018.73,2539911.59,2753588.52,2693225.94,3254750.59,3602257.22,2489646.91
SC,Witmarsum,4219408,389396.33999999997,553450.4400000001,660876.15,886661.9099999999,930130.43,1169353.02,1058104.5599999998,1245411.41,1255455.1400000001,1300336.82,1381145.97,1463042.0,1657101.7999999998,1840006.57,2334904.01,2557744.56,1847722.31
SC,Xanxerê,4219507,2740596.69,3809789.8,4665962.46,6300871.089999999,7885463.26,9433502.59,11747565.02,13047302.959999999,12659820.92,14140326.98,15062807.47,16604731.579999998,18732975.15,19056804.38,23462106.92,28260493.82,18000310.49
SC,Xavantina,4219606,211531.68000000002,234406.34,270949.13,387958.25000000006,436577.22,518210.06,1084268.04,1131915.95,1178785.8599999999,1220408.92,1238159.24,1144061.69,1373773.53,1283606.28,1526220.24,1874788.1800000002,1221745.19
SC,Xaxim,4219705,3088768.2299999995,4359506.67,5395558.029999999,6673228.080000001,7814237.22,9108128.9,12612469.24,13588592.559999999,14509709.129999999,16453888.63,17990563.68,19243029.66,21722314.67,21881479.6,27113447.98,32044366.64,19577751.14
SC,Zortéa,4219853,850528.5399999999,1025050.32,1157132.25,1414178.53,1653395.2699999998,1721264.22,2113598.6,2128114.84,2252249.87,2522182.44,2815584.61,2963095.17,3217392.8500000006,3465151.28,4360097.88,5279079.75,3430669.1199999996
SC,Água Doce,4200408,962913.1799999999,1516069.61,1654927.34,2064243.72,2277986.6799999997,2449993.3000000003,2472815.23,2887121.1,2925190.23,3343565.0300000003,3573814.45,3885486.54,4119279.39,3808556.66,4563636.36,5626193.680000001,3542257.6499999994
SC,Águas Frias,4200556,225372.74,347779.79,457792.27,523114.22000000003,622306.51,591515.62,724987.5599999999,792011.93,836218.1100000001,974716.74,1068656.9400000002,1198691.85,1312623.91,1420445.46,1784835.48,2272231.0,1415218.47
SC,Águas Mornas,4200606,424908.05000000005,569128.88,652842.02,776317.6,935770.52,1318411.24,1548689.27,1762120.6500000001,1646204.79,1832429.3800000001,1962831.08,2105311.69,2477153.25,2423592.9,2972642.18,3546471.33,2564917.83
SC,Águas de Chapecó,4200507,358334.16,539532.66,774040.78,950188.61,858201.75,931090.64,1012173.19,1200559.87,1276317.6600000001,1404453.3800000001,1494984.72,1543840.26,1599844.3699999999,1721242.2,2062354.6199999999,2292972.5,1665484.2300000002
SE,Amparo de São Francisco,2800100,666489.01,832962.37,844476.1799999999,993327.6599999999,1135034.3,1239230.27,1332437.28,1522233.57,1469677.21,1508249.1300000001,1639619.4800000002,1984254.77,2265964.73,2210626.92,2886379.9499999997,4611075.71,2623217.9
SE,Aquidabã,2800209,5829014.23,6207035.65,6146580.93,7073046.7,8435900.16,8817477.94,9024697.0,9706670.93,9497765.98,10393613.71,10018595.94,15403146.370000001,18121889.56,18632899.62,22748086.97,29032165.55,17986194.11
SE,Aracaju,2800308,37370873.92,43745396.79,49400072.79,54542888.13,62632533.55,68748737.67,78071784.96,85541415.54,93776178.24,104253787.73,108491306.27,119425366.66999999,120096789.87,125401231.47,159667571.07,193461122.58999997,129358686.81
SE,Arauá,2800407,3494216.16,4105420.43,4013912.03,5204604.359999999,5702558.52,6491856.93,6718292.25,8266068.09,8852829.51,8178195.89,7599760.2299999995,9873236.92,10822242.459999999,10358046.61,12528514.83,16191193.17,9002842.71
SE,Areia Branca,2800506,4439594.2,5750458.64,5891088.44,7329606.11,8821538.66,9527243.5,10913582.68,11949065.229999999,12171667.36,13959600.549999999,13491838.0,15214656.14,15231853.98,15050294.8,18421321.85,23436252.41,17736486.07
SE,Barra dos Coqueiros,2800605,2819487.19,3892724.7900000005,4677555.75,5716452.04,6601188.609999999,7128780.54,7833696.22,8780598.65,9483453.58,10394759.639999999,11860163.01,13408535.280000001,14295479.86,14808616.65,20324302.02,27351641.38,17754789.63
SE,Boquim,2800670,5681901.74,7342141.57,7166440.73,8536254.6,10205043.95,10703387.06,11281343.370000001,12503926.85,12768156.13,14163312.27,14635299.120000001,16609247.48,17226486.01,16813706.759999998,21333481.580000002,23830247.28,14929271.77
SE,Brejo Grande,2800704,1521148.49,1922963.57,2160893.75,3010600.5900000003,3456551.3600000003,3695451.17,4314932.63,5016771.81,5319214.79,5686323.45,5557561.89,6198174.7299999995,6348197.37,8563061.69,11562802.33,13982204.29,8265119.13
SE,Campo do Brito,2801009,3818207.2,4518495.66,4648609.63,5582883.06,6398312.73,7006569.85,7622798.26,8331110.54,9052140.82,9180491.71,9098396.22,10412152.41,10138905.44,10244342.89,12649273.99,13907689.64,8771675.56
SE,Canhoba,2801108,892356.7999999999,1163595.04,1294214.23,1465853.88,1840125.25,1974417.27,2221700.1799999997,2480165.96,2623097.14,2713741.47,2632623.96,3187613.9099999997,3311279.83,3545244.3799999994,4486211.92,5689091.74,4139813.2500000005
SE,Canindé de São Francisco,2801207,9215504.26,11479025.87,12011978.13,14297656.959999999,17338099.39,18827881.75,21395230.580000002,23441276.9,24855908.73,27358881.970000003,27059355.919999998,29402843.380000003,27809891.66,27590807.03,34115731.49,43205686.82,29999418.45
SE,Capela,2801306,6818051.88,8825923.959999999,9220447.45,10992194.25,12296188.450000001,13399482.549999999,15355002.540000001,16149341.08,18053042.0,20526159.98,20058429.61,25268569.9,26792124.919999998,24034344.03,29825869.55,49003797.64,31771428.51
SE,Carira,2801405,6212494.09,7546040.38,7248074.09,8610971.69,10531460.49,11282887.2,11879370.799999999,14657123.24,15255444.5,15901862.82,14418694.96,17983600.68,17969070.59,18016386.46,20947289.63,23129184.83,16364233.37
SE,Carmópolis,2801504,2892414.64,3870782.46,4760057.85,5688220.49,7031727.76,7709643.68,9358636.95,10498422.23,11441254.89,12148190.43,11867257.85,13516516.25,12978029.110000001,13436838.87,15816624.450000001,15544028.02,10512259.42
SE,Cedro de São João,2801603,850569.37,1012342.86,1054180.13,1227031.76,1307623.22,1325810.73,1300854.11,2001001.8,2107626.5300000003,2457981.59,2550779.86,3188288.69,3290782.7800000003,3308599.63,4508035.96,7332661.78,4970167.86
SE,Cristinápolis,2801702,4302840.55,5723673.33,6261949.08,8486266.42,9397242.5,10525341.02,11998500.03,13672760.75,14892085.66,16376718.319999998,16334462.379999999,17968569.99,16655937.530000001,17374355.42,20595265.58,27337397.15,19769590.970000003
SE,Cumbe,2801900,583237.25,751232.72,773873.48,857967.37,1027589.82,1206208.88,1368981.52,1621636.0,2048395.71,2269415.26,2107190.22,2569565.0599999996,2480381.36,2436656.5,2570380.07,3297019.5700000003,2029022.95
SE,Divina Pastora,2802007,1279029.96,1812113.8499999999,1944877.5999999999,2437600.9299999997,3020354.7199999997,3237817.42,3644291.87,3959366.69,4388309.11,4515825.47,4629279.26,5389950.03,5562635.88,5287738.14,6644290.25,7818163.12,5297876.5
SE,Estância,2802106,14470392.23,19522082.57,21857606.73,24754301.12,28680332.669999998,29697404.36,33774650.7,35472145.79,37589924.84,40062194.71,39813268.32,45118247.629999995,45844842.37,43732457.42,54306328.98,62454650.760000005,39444110.58
SE,Feira Nova,2802205,951964.6,1161866.44,1242985.96,1428154.02,1716011.37,1963068.65,2366008.63,2533306.12,2760354.64,2851248.4,2970943.36,3794713.03,3571403.81,3508234.5,4300699.55,5026215.2299999995,3396995.53
SE,Frei Paulo,2802304,2543643.75,3278625.94,3474048.1799999997,4206672.9,4606950.5,5350212.15,5690976.51,6138314.53,6251580.87,7216867.62,6881656.28,7795831.52,9035946.4,8536107.56,10983662.54,12028616.84,9836788.16
SE,Gararu,2802403,2485453.98,2811604.02,2977071.4,3762122.4699999997,4531530.5,5136885.890000001,5138496.449999999,6277574.58,6676249.55,6675106.930000001,6696796.67,7600842.58,7743947.079999999,7791226.319999999,9798789.98,12047129.959999999,6750941.74
SE,General Maynard,2802502,465799.52,671998.1799999999,731859.76,875452.03,1100534.67,883271.53,994694.82,1413413.97,1686818.92,1798387.56,1926051.59,2142756.04,2258451.61,2197025.1,2690442.9000000004,2897436.98,2028276.22
SE,Gracho Cardoso,2802601,1147924.31,1558507.7,1515602.56,1662284.98,2285459.83,2286127.51,2411035.61,3071453.21,2871658.81,3184339.33,3214449.78,4047883.8000000003,4887103.75,4657823.23,5429425.350000001,5933224.7700000005,3705009.5
SE,Ilha das Flores,2802700,1980063.28,2577753.1,2653300.72,2980410.42,3525030.57,3867587.44,3852997.14,5251875.98,5900091.51,6684496.99,6962677.23,8135650.6899999995,9440839.38,10039989.45,12868771.51,17488391.86,12843547.02
SE,Indiaroba,2802809,5737170.72,7153417.4399999995,7801930.94,9475931.51,10537002.75,10862704.34,11460473.07,12293011.91,13776809.0,15465333.379999999,15120442.870000001,17226556.05,17536037.3,17080153.01,21310138.57,28695177.07,16324082.65
SE,Itabaiana,2802908,11010043.65,14475678.46,15281981.46,18980178.01,22827417.139999997,24113993.88,26267404.01,29033172.12,30320942.91,33305591.5,33218707.169999998,42296762.5,44447365.519999996,44548332.89,56259894.65,69630219.25,45976344.43
SE,Itabaianinha,2803005,11365759.39,14802375.98,14933545.13,17611394.08,21074325.75,21949400.39,23909632.01,28096254.78,28652970.64,31144864.31,30877541.0,34948697.3,36393351.84,36972496.15,46645192.51,56711428.0,35181709.8
SE,Itabi,2803104,1014707.68,1182405.82,1179495.15,1394889.24,1619301.48,1774932.6,1973816.53,2160860.5900000003,2515521.7800000003,2484229.84,2563519.17,3212473.75,3286296.61,3285435.9899999998,4114609.8899999997,5924870.32,3248498.2399999998
SE,Itaporanga DAjuda,2803203,8799329.91,11054512.14,10431298.81,12435530.17,14828847.25,15776503.41,17019959.19,18198071.18,19816041.44,21943289.9,21878346.77,24749192.17,26210862.38,27847871.240000002,34496893.78,39468172.3,24951061.09
SE,Japaratuba,2803302,4396867.34,6119424.76,6709365.710000001,8392873.81,9731881.58,9874248.96,10344489.95,11400185.58,11903987.1,12800232.71,12752793.27,13631630.46,13694956.83,13442189.530000001,16719019.61,21219954.99,12861528.88
SE,Japoatã,2803401,2722183.35,3426096.8,3897009.43,5200935.82,5993409.63,6622919.54,7114126.59,8849291.03,9291017.13,10097055.92,9993662.66,12338999.01,13862439.4,13561382.44,15737677.040000001,19524871.540000003,14193357.21
SE,Lagarto,2803500,20418467.57,24728417.16,26917355.1,32665940.48,38998343.87,41651242.58,45130461.63,49768909.53,52181828.54,55639721.82,53124904.42,61003594.949999996,64146025.440000005,62832663.64,80926820.02,99041439.21,60191753.199999996
SE,Laranjeiras,2803609,5664335.510000001,7349246.91,8072223.63,9033177.47,11157178.94,11805088.3,12210780.57,13462939.44,14406551.56,14978998.77,14253002.14,15781271.0,15058271.799999999,15610340.0,18915502.91,26740623.27,22480723.79
SE,Macambira,2803708,1480659.95,1947825.3099999998,2134699.22,2501571.9899999998,2837765.29,3177221.67,3324651.81,3645035.4899999998,3985314.6799999997,4421795.4799999995,4286045.58,5088844.7,5289204.04,4792525.41,5935451.77,7272413.92,5018548.3100000005
SE,Malhada dos Bois,2803807,1120361.47,1464344.69,1434115.45,1689663.3900000001,2003555.0899999999,2046019.4800000002,2296776.59,2567810.49,2723182.51,3329186.9899999998,3314526.9299999997,3796403.71,3810625.94,3923324.78,4663496.03,5422389.899999999,5034584.7
SE,Malhador,2803906,2502179.85,3311129.17,3262242.0700000003,3966486.41,5013900.17,4888050.18,5253189.84,5798869.67,6447101.39,6726368.28,6871263.13,7709346.79,8116504.83,8553867.71,11329032.120000001,13259174.39,9042142.22
SE,Maruim,2804003,3448512.11,4101991.25,3828300.25,4946506.46,6301303.61,6348210.27,6980525.0,7455388.03,7777261.350000001,8246700.38,9447959.04,11153238.86,11814063.52,12072027.33,14890156.47,16879447.66,12186763.1
SE,Moita Bonita,2804102,2178540.3,2779025.41,2916192.41,3488246.47,4075737.39,4258501.63,4729100.97,5244790.13,5551458.7700000005,5970041.42,6084421.4,6789818.53,6543493.37,6602744.390000001,8007997.01,8777013.44,7898441.44
SE,Monte Alegre de Sergipe,2804201,3102509.9400000004,3770640.6,3962390.5,4531301.31,5281050.16,5473903.96,6063888.87,6643586.12,6928166.1899999995,8816298.17,8022922.43,9366800.2,9655799.559999999,9486043.44,11435521.47,10653472.700000001,8659075.1
SE,Muribeca,2804300,1945273.56,2581892.8400000003,2617165.25,3148351.96,3674020.84,3862937.0100000002,4149352.38,4726303.83,4743015.66,4987504.41,5131487.71,5689272.68,6143863.16,5920894.550000001,7427209.62,10688394.77,6238839.08
SE,Neópolis,2804409,3688039.57,4537789.84,5225544.79,6073150.92,7171185.760000001,7738920.9399999995,7954650.58,8714223.01,9234992.81,11068948.22,10386710.459999999,11051086.42,11989522.22,11736945.99,13748598.870000001,16962817.98,11257197.549999999
SE,Nossa Senhora Aparecida,2804458,2745994.35,2646395.84,2471172.4,2928380.28,3712764.81,3744473.79,3967603.8,4739974.12,4817471.98,5352232.29,4898245.4399999995,5293977.71,5329644.09,4997090.24,6186804.399999999,7194129.2299999995,4642352.11
SE,Nossa Senhora da Glória,2804508,6343307.9,7873254.96,8195219.95,10470961.82,12849913.510000002,13486521.78,15771561.61,17442154.94,18639648.57,20679226.060000002,20490861.2,22678106.25,24750789.369999997,24585491.05,30421587.91,46196399.94,32204771.590000004
SE,Nossa Senhora das Dores,2804607,5085119.7,6503303.6,6680489.91,7257283.32,9011920.08,9711522.700000001,10651854.64,12035217.3,12641293.389999999,13951102.33,15073995.42,17676819.47,18307315.13,17990635.169999998,22028338.07,26993245.849999998,20014110.76
SE,Nossa Senhora de Lourdes,2804706,1404914.78,1473004.91,1601006.41,1789116.23,2080069.53,2260820.9,2552256.39,2985255.49,2931788.98,3055580.65,3080087.12,3356590.5700000003,3648421.88,3682617.91,4652114.01,5377597.4399999995,3316977.13
SE,Nossa Senhora do Socorro,2804805,11807332.08,15858350.85,16931312.84,20638113.95,27048374.29,33295661.060000002,36667678.78,40397932.66,44074199.19,47679557.78,50110946.37,58582276.39,63096206.45,69379612.21,92526785.03,108977148.28999999,71419607.03
SE,Pacatuba,2804904,4328321.74,5237090.65,5647858.06,6886848.67,7807186.82,8313999.52,8664278.88,9361621.41,10428598.84,11266746.28,10973687.98,11999143.77,12766852.190000001,12806999.68,15559096.1,19893902.46,13020422.69
SE,Pedra Mole,2805000,633581.3,887381.07,907387.4500000001,1078535.76,1332303.46,1506343.33,1739250.0999999999,1696930.06,1976882.29,2262095.61,2254682.72,2419375.79,2453031.53,2503079.25,3277401.0,4679899.69,2485365.4
SE,Pedrinhas,2805109,2375363.1100000003,2732498.42,2828029.7600000002,3488842.94,4427561.82,4849235.8100000005,5498329.430000001,6161319.41,6732358.08,7396070.99,6528265.12,7305385.13,7080072.81,6397026.58,6853044.779999999,9458158.58,11562360.66
SE,Pinhão,2805208,1309823.92,1640336.03,1774937.5,2078004.83,2445998.77,2803897.35,2993550.63,3414188.52,3659033.92,4070044.0599999996,4241858.59,4514043.07,4832197.59,4922588.33,5834239.6899999995,6923951.3,4231617.54
SE,Pirambu,2805307,2501995.2199999997,2977930.1999999997,3256942.04,3862684.99,4520976.05,4491576.5600000005,5037822.300000001,5712232.600000001,6172080.7,6136170.08,6754930.890000001,7916765.84,7956833.92,7466808.3100000005,8913216.91,11110939.6,8330205.69
SE,Porto da Folha,2805604,8367909.53,10265165.379999999,9508892.08,11120818.09,13063945.77,13378613.56,14759102.66,17761641.2,19368677.0,19408732.64,17152299.46,20470833.53,20588712.3,18890831.57,23981050.42,31331082.24,20274900.68
SE,Poço Redondo,2805406,9631583.1,11325755.239999998,11198129.25,13197798.63,16486997.88,17453624.69,18978911.97,20242010.57,22393191.58,24090618.88,24298810.93,27680951.09,29118393.9,27978971.15,34822269.66,38283049.99,24106779.72
SE,Poço Verde,2805505,5089603.63,6160996.76,6277626.31,7180175.5,8765642.870000001,9235735.98,9707966.27,10871422.629999999,11195467.67,11956489.82,12246888.610000001,12791977.27,13292390.74,12879785.18,15810054.93,17547566.84,10372822.93
SE,Propriá,2805703,2769457.0,3632968.11,4113606.85,4760484.55,5279143.52,5596339.01,5951778.04,6970318.489999999,7599017.119999999,8234177.58,7951730.399999999,9601462.02,10540318.86,9172708.16,11544300.1,13759032.92,8211883.83
SE,Riachuelo,2805901,1857984.35,2269139.39,2502878.4,2989194.4699999997,3545854.14,3985257.07,4505880.76,5183465.71,5447340.55,5935480.49,6470676.14,7054784.25,7876826.989999999,7479275.13,9920232.23,14668991.98,8667643.18
SE,Riachão do Dantas,2805802,6495479.9799999995,8048855.88,7955406.53,9411365.69,11029264.11,11566116.85,12027276.4,13058816.23,13326244.64,14141364.56,13937064.74,16158751.94,16899084.15,15738221.09,19715021.59,27250215.89,15427764.92
SE,Ribeirópolis,2806008,2882791.96,3338643.0199999996,3449885.83,4221428.52,5015066.05,5384485.51,5952324.72,6726415.23,7197680.61,7471681.87,7313060.56,7959778.67,8288834.88,7940181.29,9645132.76,10926242.35,7255965.01
SE,Rosário do Catete,2806107,2147442.68,2721197.58,2913724.6799999997,3447305.75,4103856.53,4428367.99,5176805.35,6043523.850000001,6515361.149999999,6631590.9399999995,6980961.22,8597885.72,9218475.15,9288055.07,11352382.9,14026030.6,8980891.72
SE,Salgado,2806206,4341701.59,5375505.79,5925986.86,6441706.72,7298649.930000001,7860449.88,8031540.109999999,8919474.53,10505818.99,10474814.86,10877847.18,12331173.84,11643186.01,11171559.200000001,13847683.299999999,16805768.87,10037079.899999999
SE,Santa Luzia do Itanhy,2806305,5703911.56,7000927.800000001,7746565.18,8566878.48,10094630.18,10327342.96,10995351.629999999,15725487.92,15893859.81,16889032.71,15524721.94,17609516.21,18020657.12,16792687.94,20205648.7,30843593.070000004,21135259.68
SE,Santa Rosa de Lima,2806503,1188337.39,1785215.09,1844379.7999999998,2160483.51,2549251.05,2849967.86,2967713.4699999997,3675455.74,3858878.39,4428777.37,3989885.4699999997,4346535.62,4393086.55,4323187.76,5380844.680000001,7009214.47,4006773.16
SE,Santana do São Francisco,2806404,1187223.17,1535189.06,1823262.29,2117836.94,2384817.72,2701886.25,3193042.21,3873404.9899999998,4020474.23,4280973.69,4696436.55,5628272.3,5848155.79,5583346.680000001,6806567.41,9361017.45,7920867.69
