Código_IBGE,Ano,Populacao
4103453,2017,17175
2910859,2017,17176
3203700,2021,17176
2906824,2015,17177
2931301,2010,17177
2908705,2020,17178
2308609,2009,17178
2503506,2020,17178
2507101,2011,17179
2702553,2008,17180
3137502,2010,17181
2910859,2016,17184
4107603,2018,17185
4312658,2017,17185
1301506,2022,17186
2500809,2014,17186
4115606,2014,17186
2503506,2019,17187
3530201,2012,17187
5107800,2021,17188
2605152,2022,17188
2501005,2022,17189
4213708,2018,17189
3511706,2019,17190
1301654,2021,17193
5100300,2022,17193
4106308,2017,17193
1300102,2022,17194
2300408,2017,17194
4310330,2010,17194
2301851,2022,17195
2312106,2011,17195
3137007,2009,17195
2300705,2020,17196
2503506,2010,17198
2512002,2011,17198
3301207,2022,17198
4309001,2015,17198
4320404,2018,17198
1303205,2014,17199
1304237,2011,17200
4127205,2020,17200
4200101,2012,17200
3540804,2018,17201
2302909,2012,17202
3511003,2010,17202
2512705,2008,17203
2613800,2010,17205
2104404,2022,17206
5217708,2012,17207
3132107,2022,17208
2900355,2021,17209
5103379,2014,17209
2908705,2009,17210
2303402,2022,17210
2310902,2021,17210
3508108,2022,17210
2903508,2019,17211
3204203,2009,17212
2104404,2010,17212
2504900,2015,17212
4211207,2015,17213
2803302,2012,17213
2804003,2019,17213
3518503,2016,17213
3528007,2020,17214
4214003,2018,17215
4321105,2009,17216
3538105,2020,17216
2312106,2012,17219
2932457,2011,17220
2107902,2022,17220
3543006,2017,17220
2912905,2017,17221
3138609,2022,17221
3524600,2011,17221
2906824,2016,17222
2613800,2008,17223
3155801,2012,17224
2804003,2016,17225
3154309,2022,17226
5200100,2022,17228
3137502,2011,17228
2608008,2020,17228
1100346,2014,17228
4121208,2011,17229
2907905,2022,17230
2101509,2009,17231
2306702,2022,17232
5107008,2012,17232
2801504,2021,17232
3510302,2009,17232
2600203,2008,17233
4107603,2016,17233
2308609,2019,17234
3524600,2012,17234
2200509,2022,17235
2706802,2011,17236
3504602,2018,17236
5107701,2018,17237
1505403,2016,17237
2701605,2012,17238
2104008,2014,17238
2930808,2014,17239
2932606,2013,17239
2100832,2019,17239
2412609,2015,17239
4204251,2022,17240
2104008,2019,17241
3514908,2016,17241
2701605,2011,17244
2912202,2010,17244
2908309,2019,17247
2908705,2019,17247
3204351,2009,17247
2608453,2014,17247
1300680,2014,17248
2308609,2020,17249
1501451,2017,17249
3150802,2011,17250
4105706,2017,17250
2700706,2011,17251
2702553,2009,17251
5005681,2012,17251
2616001,2022,17251
4107603,2019,17251
1600535,2011,17252
2907608,2018,17252
2101251,2020,17252
2500809,2013,17252
3545001,2020,17252
2919702,2012,17253
2900355,2016,17254
2302909,2022,17254
1501576,2021,17254
2909208,2014,17256
3114501,2011,17256
2924306,2012,17257
3108008,2011,17257
2603504,2011,17257
4114401,2010,17260
2930303,2021,17261
2511905,2011,17262
1100940,2012,17262
3528007,2021,17263
1304302,2014,17264
2308609,2021,17264
3155801,2010,17264
2701704,2013,17266
2907608,2019,17266
3148608,2011,17266
3150802,2012,17266
1507102,2013,17266
4321105,2018,17266
2706802,2012,17268
2901601,2008,17268
2924306,2018,17269
4114401,2017,17269
4309001,2014,17269
2920700,2009,17270
2932606,2014,17270
4126306,2022,17270
3108008,2012,17271
2804003,2020,17271
3523305,2018,17271
2304236,2012,17272
3104502,2022,17272
3148608,2012,17272
3304110,2012,17272
2929701,2019,17273
4321105,2013,17273
5107701,2014,17275
2601052,2008,17276
2912400,2012,17277
3155801,2008,17279
2907608,2020,17280
2101301,2014,17280
3508108,2020,17281
2303402,2013,17282
2919926,2010,17284
2919702,2011,17285
2931053,2018,17285
3159902,2022,17285
3512308,2014,17286
2111805,2012,17288
3304102,2022,17288
2702553,2010,17292
2907608,2021,17293
3137502,2012,17293
5002951,2009,17293
4126603,2008,17293
3517604,2018,17293
2304459,2022,17294
4127601,2021,17295
3161007,2021,17296
2605152,2012,17296
4104402,2010,17296
2804003,2017,17297
5006903,2020,17298
2200509,2013,17298
1304104,2018,17299
2922102,2022,17299
2907905,2019,17300
4106209,2014,17300
4321105,2019,17300
2932606,2015,17301
4104659,2008,17301
4114401,2016,17301
3501152,2022,17301
2929701,2020,17302
2901601,2011,17303
2300408,2018,17303
1508050,2012,17303
4309001,2008,17303
4127205,2021,17304
2905305,2011,17305
1507979,2012,17305
2608008,2021,17305
2200509,2014,17305
4107603,2017,17306
2806008,2011,17307
5107875,2010,17308
2205201,2008,17310
4105706,2016,17311
2200509,2015,17312
4211751,2022,17312
3161007,2012,17314
1600709,2019,17315
4321105,2014,17315
1304237,2012,17316
2906824,2017,17316
2106631,2021,17316
4107603,2020,17316
4206306,2009,17316
1200708,2014,17317
2903508,2018,17317
2200509,2016,17317
2908705,2018,17319
3203700,2020,17319
2504900,2019,17319
2930303,2020,17321
2108900,2021,17321
2200509,2017,17322
3108305,2011,17324
5200100,2013,17326
2111078,2009,17326
3161007,2020,17327
4206900,2008,17328
2804003,2021,17328
3551900,2018,17328
2932606,2016,17329
2604908,2011,17329
2929701,2021,17330
4210605,2021,17330
2702553,2011,17332
1300631,2013,17332
2908309,2018,17332
2930808,2015,17332
4321105,2020,17332
2613800,2009,17333
3202207,2011,17334
3146305,2022,17334
4114401,2015,17334
2101301,2015,17335
3161007,2011,17336
1302306,2008,17337
4217808,2011,17337
3511409,2009,17337
1200252,2017,17340
4115606,2015,17340
4309001,2013,17343
1507102,2014,17344
2931301,2013,17345
3508801,2013,17346
2900355,2017,17349
2200202,2018,17349
4211751,2013,17349
2705200,2014,17350
2908002,2022,17351
4217501,2013,17351
2907905,2020,17352
3305406,2008,17352
3154309,2010,17353
2701704,2017,17354
2507101,2012,17354
4321105,2015,17354
3500501,2011,17354
2932606,2017,17356
1505403,2017,17356
3305406,2009,17356
2512002,2012,17357
2924207,2010,17359
3155801,2009,17359
3161007,2019,17359
2700201,2012,17360
5220405,2011,17360
5101902,2014,17361
3540804,2019,17361
4321105,2021,17363
3545001,2021,17363
4121208,2012,17364
2701704,2009,17366
2931053,2019,17366
2504900,2018,17366
1304302,2013,17367
4114401,2014,17367
3511706,2020,17367
3539103,2014,17372
4105706,2015,17373
4211207,2016,17373
2303402,2014,17374
2111078,2010,17374
2604700,2012,17374
2920205,2013,17375
1302306,2013,17376
3523602,2016,17377
3511607,2016,17378
3538105,2021,17378
2104008,2018,17379
4107603,2021,17379
2900207,2011,17380
2307254,2011,17380
3140902,2010,17380
2108900,2016,17384
2802809,2015,17385
2920700,2008,17386
2930303,2019,17386
1702554,2014,17386
2929602,2018,17387
2101301,2016,17388
2923357,2018,17389
2504900,2016,17389
4321105,2016,17390
2700201,2011,17392
3161007,2022,17392
4200101,2022,17392
3161007,2018,17393
5107701,2013,17393
3514908,2017,17393
2210409,2017,17395
4217501,2014,17395
3154309,2020,17396
3154309,2021,17396
3154309,2019,17397
2905305,2012,17398
2929602,2019,17398
2931301,2015,17398
3154309,2018,17398
2300408,2019,17399
1100346,2013,17399
4217501,2010,17399
1100080,2017,17400
3556800,2011,17400
1200351,2016,17401
1200385,2011,17401
3304409,2022,17401
1400456,2019,17401
2907905,2021,17402
4114401,2013,17402
4127403,2013,17402
2301851,2011,17403
3108305,2022,17404
2603504,2012,17405
3521705,2021,17405
2912400,2010,17406
3512308,2015,17406
2412609,2016,17407
2929602,2020,17409
2702553,2012,17410
5006002,2012,17410
3134608,2011,17411
2200202,2019,17411
4126603,2009,17411
4217808,2012,17412
2931301,2014,17413
2100832,2020,17413
5107008,2011,17413
3508108,2021,17414
3556800,2022,17414
5207907,2021,17415
2920205,2014,17416
2924306,2011,17417
4217808,2008,17418
3535606,2011,17418
2930808,2016,17419
2603504,2022,17419
2700706,2012,17420
1600402,2011,17420
1507102,2015,17420
2908705,2012,17421
2929602,2021,17421
2909208,2013,17422
2111078,2011,17423
3115102,2011,17423
2512705,2009,17423
3508801,2014,17424
4321105,2017,17425
3512001,2011,17426
2701704,2016,17428
2104552,2014,17430
2109270,2011,17430
4217808,2010,17430
3543006,2016,17430
2900405,2016,17431
2932457,2012,17432
2104099,2008,17432
2106631,2022,17432
3115102,2012,17433
2502508,2013,17434
2917805,2009,17435
3204351,2010,17435
2101301,2017,17435
2806008,2012,17435
4105706,2014,17436
2412609,2018,17436
3523305,2019,17436
2101301,2012,17437
1506161,2009,17437
3117504,2021,17438
3144706,2022,17438
2501906,2010,17438
4101002,2011,17438
3500501,2012,17438
4127403,2018,17439
4217501,2015,17439
3159902,2011,17440
3544251,2022,17440
2901601,2010,17443
2931053,2020,17443
3155801,2022,17443
1100403,2011,17444
2312106,2013,17445
2600203,2009,17445
2101251,2021,17446
3148608,2022,17446
5004601,2008,17446
5106372,2020,17446
3535606,2012,17446
4206900,2011,17448
2111805,2013,17449
2923357,2019,17451
3532405,2013,17451
2930303,2018,17452
1502772,2017,17453
4213708,2019,17453
2608453,2015,17454
2920205,2015,17455
2616001,2013,17455
3305406,2010,17455
2101509,2010,17456
3114501,2012,17456
5106372,2018,17456
2904852,2011,17457
2905404,2014,17457
2312106,2014,17457
1506161,2008,17457
2908002,2018,17458
4206900,2010,17458
1200807,2017,17459
2104008,2013,17460
5006903,2021,17460
5107305,2011,17461
2504900,2020,17461
4127403,2014,17461
2303402,2015,17463
1200427,2016,17464
2104099,2011,17464
3203700,2019,17465
2905305,2022,17466
2912400,2008,17466
1302306,2010,17468
2312106,2015,17468
2512002,2022,17469
4206900,2009,17469
2302909,2013,17470
2313757,2022,17470
2109270,2022,17470
3170529,2021,17470
2604908,2012,17470
2200202,2020,17470
4106308,2022,17470
4214003,2019,17471
2100832,2013,17474
4202453,2015,17477
3512001,2012,17478
2312106,2016,17479
3170529,2022,17479
5107065,2019,17479
4205803,2017,17479
3521705,2020,17480
2304236,2022,17481
4127403,2019,17481
5007935,2015,17483
4217501,2016,17483
2601052,2009,17484
4312658,2018,17484
1702554,2022,17484
2924207,2018,17486
2301851,2012,17488
2312106,2017,17489
2920205,2016,17491
2604700,2011,17491
4115606,2016,17491
1507102,2016,17492
2511905,2012,17492
2931053,2013,17493
2300408,2020,17493
3144706,2012,17494
2501906,2013,17495
3148608,2010,17496
4208807,2011,17496
3551900,2019,17496
2500809,2010,17498
3508801,2015,17499
3556800,2012,17499
4105706,2013,17501
3302809,2022,17502
4314605,2022,17502
4320404,2019,17502
3504602,2019,17502
2930808,2017,17503
3117504,2020,17503
2701704,2008,17504
3115102,2010,17505
1100403,2010,17506
4217501,2018,17506
2700201,2021,17507
2701704,2015,17507
2900405,2017,17508
4119954,2008,17508
3510302,2010,17508
5100300,2015,17509
2923357,2020,17511
3144706,2011,17511
2104404,2011,17514
3139201,2022,17516
3540804,2020,17516
4127403,2015,17517
3304409,2011,17517
2931053,2021,17518
2100832,2022,17519
4208450,2014,17521
4127403,2020,17522
4217808,2009,17522
2302909,2014,17523
3108305,2012,17523
3512308,2016,17523
3144706,2021,17524
2200509,2010,17524
2200202,2021,17525
4106209,2015,17525
2700201,2020,17526
2901601,2012,17526
2920205,2017,17526
5107701,2012,17526
4114401,2009,17526
4217501,2017,17526
3511409,2010,17526
2205201,2022,17527
1400308,2018,17528
2502508,2014,17530
3108008,2010,17531
2907608,2010,17532
3159902,2012,17532
4211207,2017,17532
3148608,2021,17534
4313060,2008,17535
3502754,2011,17535
2801702,2013,17536
3138807,2011,17537
3148608,2020,17537
4104659,2009,17537
4217402,2013,17538
3511706,2021,17539
3148608,2019,17541
4217501,2019,17541
3150802,2010,17543
1200336,2016,17545
2700201,2019,17545
2104404,2012,17545
3148608,2018,17545
2501906,2014,17545
5106372,2021,17547
1100809,2009,17547
2912202,2011,17548
2303402,2016,17549
3144706,2020,17551
3518503,2017,17551
4212809,2011,17552
2210409,2022,17554
3305406,2011,17554
2910750,2012,17555
2108801,2011,17555
2506806,2012,17555
3521705,2019,17556
4301305,2022,17558
3535804,2008,17558
2111805,2014,17559
2504900,2017,17559
4206900,2012,17561
2108900,2010,17562
4114401,2008,17562
4127403,2021,17562
1302801,2011,17563
3154309,2008,17563
1507102,2017,17563
2208809,2011,17563
4101002,2012,17563
2700201,2018,17564
2507705,2013,17565
2700201,2010,17566
2924801,2022,17566
2923357,2021,17567
5008008,2011,17567
4127205,2022,17568
2304236,2013,17569
2208809,2012,17569
1100403,2009,17569
3507100,2008,17571
2104404,2013,17572
3115102,2008,17572
2412609,2017,17572
2912905,2016,17573
2302909,2015,17573
2200202,2022,17573
4127403,2016,17573
3508801,2016,17573
1506161,2010,17575
2705200,2015,17576
2104404,2014,17576
4105706,2010,17576
4217501,2020,17576
3144706,2019,17578
1502772,2016,17578
2104404,2015,17579
2412609,2019,17579
3305406,2012,17581
2904852,2012,17582
2100832,2021,17582
2901601,2009,17583
2910859,2015,17583
2104404,2016,17583
2300408,2021,17584
1506351,2011,17584
4200101,2013,17584
3138807,2012,17585
2104404,2017,17586
5107008,2010,17586
3512001,2010,17586
1200385,2012,17587
3115102,2009,17587
3511607,2017,17587
3523602,2017,17589
2503506,2008,17590
2701704,2014,17591
2200509,2018,17592
2910404,2018,17593
2910859,2014,17593
4211751,2014,17593
3517505,2008,17593
2929602,2013,17594
2501906,2015,17594
2801009,2013,17594
2108900,2020,17595
1302801,2012,17596
3161007,2010,17596
3108008,2018,17598
2502508,2022,17598
2200509,2019,17598
3523305,2020,17598
2504900,2021,17599
3301207,2011,17599
2802809,2016,17600
2910750,2018,17601
2931053,2014,17601
5107701,2011,17601
2907905,2015,17602
2111078,2012,17602
2910750,2011,17603
2910859,2013,17603
2923357,2013,17603
3108008,2019,17603
5004601,2009,17603
2512705,2010,17604
2200509,2020,17604
2210409,2016,17604
3305406,2016,17604
3514908,2018,17604
4212205,2008,17605
2303402,2019,17606
4127601,2022,17606
3304409,2012,17606
3305406,2015,17606
3108008,2020,17607
3144706,2018,17607
1200708,2015,17608
3154309,2009,17608
3305406,2014,17608
1301605,2019,17609
2200509,2021,17609
2932200,2022,17610
3305406,2013,17610
4217501,2021,17610
3108008,2021,17612
2613800,2013,17612
3203700,2018,17613
2208205,2022,17613
1301506,2009,17614
2931806,2010,17614
1507979,2013,17614
2600203,2010,17614
2208205,2008,17615
4205704,2010,17615
2210409,2021,17617
3150802,2018,17618
4318101,2022,17618
4105201,2013,17619
2107100,2008,17620
2302909,2016,17621
5205513,2011,17621
2312106,2018,17622
5220405,2012,17622
3204351,2011,17623
2103174,2010,17624
1501451,2018,17624
4312658,2019,17624
1600154,2021,17625
2903508,2012,17625
2107902,2008,17625
3532405,2014,17625
3150802,2019,17626
5106372,2019,17626
4127403,2017,17627
1702554,2015,17627
2104099,2010,17628
3530201,2010,17628
1713205,2021,17628
2929602,2014,17630
2303402,2017,17631
3154309,2013,17631
2909208,2010,17632
2303105,2022,17632
3202207,2012,17632
3150802,2020,17634
3521705,2018,17635
5008008,2022,17638
3512308,2017,17638
2900207,2022,17639
2609154,2008,17639
2210409,2020,17639
2501906,2016,17640
2501906,2018,17640
4115606,2017,17640
3517604,2017,17640
3203346,2022,17641
3117504,2018,17641
3150802,2021,17641
4211207,2018,17642
2924207,2008,17643
2313351,2012,17643
3508801,2017,17645
2107357,2008,17646
2500700,2012,17646
3539103,2015,17646
3543006,2015,17646
2921401,2010,17647
2304236,2014,17650
4200101,2014,17651
3154309,2014,17653
1100148,2008,17653
2501906,2008,17654
2503506,2009,17654
2608453,2016,17654
1504505,2009,17657
1300201,2014,17658
5005681,2013,17658
2917805,2022,17659
3512001,2008,17659
3551900,2020,17661
2706802,2010,17662
2210409,2019,17662
2111805,2015,17663
3304110,2013,17663
2929602,2015,17664
1501725,2010,17664
2912400,2009,17666
2616001,2014,17666
3535606,2022,17667
1300680,2015,17668
2302909,2017,17668
3540804,2021,17668
3104502,2012,17669
2313955,2011,17670
1508050,2013,17670
2502508,2015,17670
4212205,2009,17670
1303205,2015,17671
3542404,2008,17671
3104502,2011,17672
2901908,2018,17673
2907905,2016,17673
2920106,2022,17674
2111607,2011,17674
3521705,2009,17674
3154309,2015,17675
2705200,2018,17676
2501906,2019,17676
2802809,2008,17677
3137700,2009,17678
3134608,2012,17679
1600535,2012,17680
2101509,2011,17681
3515152,2013,17681
2900207,2012,17685
2303402,2020,17685
2501906,2017,17685
2109270,2012,17686
3138807,2010,17686
1506583,2011,17686
2210409,2018,17686
2613800,2014,17688
4105201,2014,17689
3508801,2018,17689
2923357,2014,17691
3148608,2008,17691
2704104,2021,17692
2506806,2022,17692
3154309,2016,17695
4208807,2012,17695
2930808,2010,17696
2208809,2013,17696
2208809,2014,17696
2208809,2015,17697
2208809,2016,17697
2924207,2009,17698
2208809,2017,17698
1100148,2009,17698
3514908,2022,17699
3521705,2012,17699
2704401,2022,17700
2931806,2017,17700
2312106,2019,17700
5200100,2014,17701
3127008,2018,17701
2931053,2015,17702
2313955,2008,17704
2110401,2008,17704
2908309,2012,17705
1506161,2017,17705
2501906,2020,17705
1502772,2015,17709
3304409,2013,17709
